Order_line_id,product_id,Order_id,quantity,dis_id,design_id
195,31,195,5,,4
196,14,196,1,,9
197,69,197,2,,108
198,1,198,3,,69
199,5,199,2,,4
200,30,200,5,,28
201,70,201,5,,143
202,19,202,4,,10
203,4,203,2,,121
204,20,204,4,,85
205,14,205,1,,9
206,67,206,2,,63
207,30,207,1,,28
208,37,208,8,,121
209,2,209,1,,80
210,38,210,7,,76
211,47,211,1,,27
212,66,212,5,,58
213,12,213,3,,5
214,62,214,4,,50
215,24,215,1,,19
216,22,216,5,,10
217,51,217,5,,98
218,69,218,3,,108
219,30,219,5,,28
220,11,220,1,,9
221,57,221,3,2,92
222,42,222,7,,36
223,57,223,1,2,92
224,57,224,1,2,92
225,57,225,3,2,92
226,8,226,2,,43
227,38,227,5,,76
228,57,228,7,2,92
229,34,229,5,,56
230,57,230,1,2,92
231,47,231,5,,27
232,57,232,5,2,92
233,76,233,1,,138
234,57,234,5,2,92
235,57,235,1,2,92
236,57,236,7,2,92
237,17,237,3,,112
238,57,238,4,2,92
239,57,239,2,2,92
240,57,240,7,2,92
241,57,241,4,2,92
242,4,242,5,,121
243,57,243,2,2,92
244,57,244,4,2,92
245,43,245,4,,126
246,57,246,2,2,92
247,57,247,9,2,92
248,57,248,5,2,92
249,57,249,4,2,92
250,21,250,5,,128
251,57,251,4,2,92
252,57,252,5,2,92
253,71,253,2,,142
254,57,254,5,2,92
255,57,255,4,2,92
256,57,256,5,2,92
257,57,257,2,2,92
258,57,258,3,2,92
259,57,259,4,2,92
260,57,260,3,2,92
261,57,261,3,2,92
262,57,262,4,2,92
263,55,263,3,,98
264,67,264,3,,63
265,57,265,1,2,92
266,57,266,2,2,92
267,57,267,1,2,92
268,57,268,2,2,92
269,57,269,2,2,92
270,55,270,1,,98
271,59,271,1,,104
272,73,272,1,3,99
273,50,273,3,,138
274,10,274,5,,27
275,58,275,2,,84
276,57,276,5,2,92
277,73,277,8,3,99
278,49,278,3,,108
279,57,279,2,2,92
280,65,280,1,,23
281,21,281,5,,128
282,73,282,5,3,99
283,76,283,9,,138
284,73,284,5,3,99
285,73,285,1,3,99
286,73,286,4,3,99
287,61,287,1,,25
288,73,288,2,3,99
289,73,289,3,3,99
290,27,290,1,,120
291,54,291,1,,113
292,73,292,3,3,99
293,22,293,5,,10
294,73,294,1,3,99
295,73,295,2,3,99
296,2,296,4,,80
297,76,297,1,,138
298,73,298,2,3,99
299,73,299,5,3,99
300,6,300,4,,78
301,73,301,3,,99
302,73,302,5,3,99
303,73,303,2,3,99
304,16,304,2,,77
305,73,305,5,3,99
306,26,306,9,,32
307,73,307,3,3,99
308,73,308,9,3,99
309,73,309,1,3,99
310,32,310,3,,94
311,73,311,3,3,99
312,73,312,5,3,99
313,73,313,5,3,99
314,64,314,2,,127
315,73,315,5,3,99
316,73,316,2,3,99
317,73,317,5,3,99
318,31,318,5,,4
319,73,319,2,3,99
320,73,320,5,3,99
321,73,321,8,3,99
322,73,322,1,3,99
323,73,323,4,3,99
324,73,324,5,3,99
325,44,325,5,,100
326,73,326,2,3,99
327,17,327,4,,112
328,73,328,1,3,99
329,73,329,7,3,99
330,73,330,5,3,99
331,73,331,5,3,99
332,73,332,5,3,99
333,73,333,5,3,99
334,73,334,4,3,99
335,73,335,4,3,99
336,73,336,2,3,99
337,73,337,9,3,99
338,73,338,4,3,99
339,42,339,5,,36
340,73,340,5,3,99
341,73,341,9,3,99
342,2,342,3,,80
343,23,343,1,,85
344,16,344,5,,77
345,40,345,3,,11
346,14,346,10,,9
347,45,347,2,,118
348,5,348,2,,4
349,5,349,2,,4
350,16,350,2,,77
351,58,351,5,,84
352,58,352,5,,84
353,19,353,2,,10
354,39,354,1,,61
355,7,355,3,,42
356,68,356,3,,42
357,61,357,5,,25
358,64,358,4,,127
359,67,359,3,,63
360,21,360,2,,128
361,38,361,4,,76
362,45,362,5,,118
363,8,363,1,,43
364,36,364,1,,38
365,67,365,4,,63
366,7,366,4,,42
367,29,367,2,,22
368,66,368,1,,58
369,26,369,3,,32
370,74,370,2,,2
371,43,371,1,,126
372,22,372,4,,10
373,8,373,4,,43
374,72,374,3,,98
375,21,375,3,,128
376,65,376,4,,23
377,24,377,1,,19
378,73,378,4,,99
379,60,379,1,,25
380,57,380,1,,92
381,68,381,5,,42
382,36,382,2,,38
383,14,383,1,,9
384,42,384,1,,36
385,53,385,2,,127
386,26,386,3,,32
387,19,387,4,,10
388,20,388,3,,85
389,76,389,2,,138
390,8,390,1,,43
391,72,391,1,,98
392,13,392,5,,15
393,54,393,3,,113
394,73,394,5,,99
395,53,395,5,,127
396,19,396,5,,10
397,41,397,2,,122
398,26,398,3,,32
399,24,399,5,,19
400,17,400,1,,112
401,31,401,6,,4
402,17,402,1,,112
403,30,403,5,,28
404,65,404,2,,23
405,15,405,1,,103
406,60,406,3,,25
407,70,407,1,,143
408,32,408,1,,94
409,73,409,1,,99
410,8,410,5,,43
411,35,411,1,,109
412,14,412,4,,9
413,68,413,2,,42
414,44,414,1,,100
415,49,415,7,,108
416,2,416,3,,80
417,68,417,1,,42
418,18,418,3,,2
419,41,419,5,,122
420,75,420,1,,41
421,25,421,4,,38
422,41,422,8,,122
423,68,423,4,,42
424,15,424,2,,103
425,18,425,5,,2
426,59,426,2,,104
427,43,427,4,,126
428,28,428,5,,140
429,12,429,1,,5
430,42,430,1,,36
431,53,431,4,,127
432,41,432,5,,122
433,33,433,1,,77
434,68,434,4,,42
435,7,435,2,,42
436,13,436,6,,15
437,30,437,2,,28
438,32,438,5,,94
439,22,439,1,,10
440,74,440,3,,2
441,68,441,1,,42
442,35,442,3,,109
443,76,443,4,,138
444,26,444,9,,32
445,66,445,3,,58
446,73,446,5,,99
447,62,447,1,,50
448,4,448,6,,121
449,33,449,5,,77
450,37,450,2,,121
451,49,451,5,,108
452,19,452,3,,10
453,40,453,2,,11
454,7,454,2,,42
455,15,455,4,,103
456,12,456,3,,5
457,4,457,2,,121
458,15,458,7,,103
459,55,459,4,,98
460,25,460,1,,38
461,73,461,3,,99
462,59,462,1,,104
463,54,463,3,,113
464,55,464,4,,98
465,21,465,1,,128
466,76,466,5,,138
467,33,467,7,,77
468,7,468,3,,42
469,32,469,2,,94
470,10,470,2,,27
471,55,471,8,,98
472,63,472,1,,75
473,65,473,5,,23
474,70,474,2,,143
475,25,475,3,,38
476,6,476,2,,78
477,34,477,4,,56
478,47,478,2,,27
479,26,479,1,,32
480,15,480,2,,103
481,28,481,1,,140
482,44,482,1,,100
483,10,483,3,,27
484,75,484,3,,41
485,53,485,5,,127
486,60,486,2,,25
487,26,487,4,,32
488,68,488,4,,42
489,3,489,10,,45
490,62,490,3,,50
491,29,491,4,,22
492,16,492,4,,77
493,48,493,3,,57
494,12,494,4,,5
495,46,495,2,,138
496,70,496,4,,143
497,7,497,4,,42
498,48,498,3,,57
499,74,499,2,,2
500,60,500,4,,25
501,41,501,5,,122
502,44,502,4,,100
503,11,503,2,,9
504,70,504,2,,143
505,76,505,4,,138
506,2,506,3,,80
507,50,507,4,,138
508,7,508,2,,42
509,75,509,5,,41
510,63,510,5,,75
511,1,511,5,,69
512,24,512,3,,19
513,76,513,4,,138
514,6,514,1,,78
515,71,515,5,,142
516,32,516,6,,94
517,39,517,4,,61
518,55,518,5,,98
519,73,519,1,,99
520,4,520,9,,121
521,15,521,8,,103
522,49,522,6,,108
523,64,523,2,,127
524,62,524,5,,50
525,12,525,2,,5
526,33,526,4,,77
527,60,527,2,,25
528,44,528,4,,100
529,45,529,4,,118
530,58,530,8,,84
531,47,531,2,,27
532,71,532,4,,142
533,13,533,3,,15
534,38,534,4,,76
535,22,535,1,,10
536,3,536,5,,45
537,48,537,3,,57
538,64,538,5,,127
539,66,539,2,,58
540,67,540,1,,63
541,61,541,4,,25
542,41,542,4,,122
543,11,543,1,,9
544,51,544,1,,98
545,11,545,8,,9
546,30,546,5,,28
547,55,547,1,,98
548,43,548,3,,126
549,51,549,1,,98
550,59,550,3,,104
551,30,551,3,,28
552,27,552,4,,120
553,18,553,5,,2
554,55,554,10,,98
555,62,555,4,,50
556,76,556,1,,138
557,60,557,5,,25
558,31,558,2,,4
559,28,559,1,,140
560,40,560,4,,11
561,34,561,2,,56
562,72,562,9,,98
563,10,563,9,,27
564,10,564,5,,27
565,45,565,1,,118
566,76,566,5,,138
567,62,567,1,,50
568,73,568,4,,99
569,31,569,5,,4
570,14,570,1,,9
571,37,571,8,,121
572,13,572,1,,15
573,55,573,5,,98
574,68,574,5,,42
575,49,575,9,,108
576,11,576,3,,9
577,30,577,4,,28
578,42,578,5,4,36
579,42,579,4,4,36
580,42,580,3,4,36
581,42,581,7,4,36
582,42,582,1,4,36
583,42,583,3,4,36
584,42,584,2,4,36
585,42,585,10,4,36
586,42,586,4,4,36
587,42,587,5,4,36
588,73,588,4,,99
589,42,589,1,4,36
590,23,590,1,,85
591,66,591,4,,58
592,42,592,2,4,36
593,42,593,1,4,36
594,42,594,5,4,36
595,67,595,3,,63
596,42,596,4,4,36
597,42,597,9,4,36
598,42,598,1,4,36
599,77,599,3,,42
600,6,600,1,,78
601,42,601,5,4,36
602,42,602,4,4,36
603,42,603,1,4,36
604,76,604,5,,138
605,15,605,3,,103
606,42,606,2,4,36
607,42,607,5,4,36
608,42,608,1,4,36
609,42,609,1,4,36
610,31,610,4,,4
611,42,611,5,4,36
612,6,612,4,,78
613,42,613,5,4,36
614,42,614,2,4,36
615,42,615,2,4,36
616,29,616,4,,22
617,23,617,1,,85
618,42,618,3,4,36
619,42,619,1,4,36
620,42,620,5,4,36
621,42,621,5,4,36
622,42,622,5,4,36
623,42,623,4,4,36
624,42,624,4,4,36
625,42,625,3,4,36
626,42,626,4,4,36
627,42,627,3,4,36
628,46,628,4,,138
629,46,629,3,,138
630,42,630,3,4,36
631,42,631,3,4,36
632,42,632,1,4,36
633,69,633,5,,108
634,71,634,2,,142
635,56,635,2,,134
636,31,636,5,,4
637,5,637,4,,4
638,30,638,5,,28
639,7,639,3,,42
640,28,640,9,,140
641,48,641,5,,57
642,10,642,1,,27
643,7,643,1,,42
644,71,644,5,,142
645,41,645,5,,122
646,3,646,8,,45
647,7,647,2,,42
648,70,648,6,,143
649,47,649,2,,27
650,12,650,3,,5
651,38,651,3,,76
652,59,652,5,,104
653,26,653,3,,32
654,39,654,1,,61
655,60,655,3,,25
656,63,656,3,,75
657,76,657,5,,138
658,54,658,5,,113
659,67,659,4,,63
660,50,660,1,,138
661,70,661,2,,143
662,8,662,5,,43
663,9,663,1,,92
664,22,664,9,,10
665,8,665,5,,43
666,35,666,5,,109
667,65,667,4,,23
668,44,668,1,,100
669,22,669,9,,10
670,45,670,2,,118
671,34,671,5,,56
672,33,672,4,,77
673,27,673,3,,120
674,27,674,3,,120
675,63,675,2,,75
676,62,676,1,,50
677,51,677,3,,98
678,35,678,3,,109
679,40,679,2,,11
680,24,680,8,,19
681,23,681,3,,85
682,43,682,1,,126
683,70,683,3,,143
684,47,684,1,,27
685,76,685,1,,138
686,57,686,2,,92
687,67,687,9,,63
688,69,688,2,,108
689,76,689,5,,138
690,51,690,1,,98
691,53,691,2,,127
692,41,692,4,,122
693,50,693,5,,138
694,27,694,5,,120
695,18,695,6,,2
696,23,696,5,,85
697,32,697,2,,94
698,17,698,1,,112
699,17,699,5,,112
700,31,700,3,,4
701,65,701,3,,23
702,40,702,1,,11
703,34,703,1,,56
704,65,704,1,,23
705,51,705,2,,98
706,39,706,5,,61
707,20,707,2,,85
708,44,708,3,,100
709,18,709,5,,2
710,70,710,5,,143
711,20,711,2,,85
712,22,712,6,,10
713,76,713,5,,138
714,51,714,6,,98
715,46,715,2,,138
716,6,716,2,,78
717,69,717,3,,108
718,18,718,10,,2
719,8,719,2,,43
720,2,720,8,,80
721,72,721,1,,98
722,61,722,9,5,25
723,61,723,5,5,25
724,61,724,2,5,25
725,61,725,4,5,25
726,61,726,3,5,25
727,61,727,4,5,25
728,49,728,1,,108
729,61,729,3,5,25
730,61,730,4,5,25
731,61,731,4,5,25
732,61,732,10,5,25
733,61,733,1,5,25
734,61,734,4,5,25
735,61,735,3,5,25
736,61,736,2,5,25
737,21,737,3,,128
738,61,738,4,5,25
739,40,739,2,,11
740,32,740,3,,94
741,21,741,1,,128
742,57,742,3,,92
743,6,743,4,,78
744,61,744,4,5,25
745,61,745,7,5,25
746,61,746,3,5,25
747,61,747,1,5,25
748,61,748,3,5,25
749,33,749,2,,77
750,61,750,7,5,25
751,61,751,10,5,25
752,61,752,3,5,25
753,61,753,6,5,25
754,61,754,8,5,25
755,30,755,3,,28
756,26,756,3,,32
757,18,757,1,,2
758,55,758,5,,98
759,76,759,4,,138
760,48,760,4,,57
761,23,761,5,,85
762,40,762,1,,11
763,55,763,3,,98
764,23,764,1,,85
765,73,765,5,,99
766,54,766,4,,113
767,1,767,1,,69
768,43,768,1,,126
769,74,769,3,,2
770,7,770,1,,42
771,55,771,3,,98
772,14,772,10,,9
773,30,773,3,,28
774,11,774,4,,9
775,36,775,4,,38
776,10,776,4,,27
777,61,777,5,,25
778,33,778,8,,77
779,69,779,6,,108
780,21,780,1,,128
781,70,781,4,,143
782,34,782,5,,56
783,18,783,1,,2
784,33,784,1,,77
785,8,785,2,,43
786,10,786,2,,27
787,50,787,3,,138
788,56,788,1,,134
789,54,789,10,,113
790,16,790,4,,77
791,28,791,1,,140
792,27,792,3,,120
793,5,793,1,,4
794,52,794,2,,112
795,10,795,5,,27
796,71,796,1,,142
797,60,797,5,,25
798,44,798,7,,100
799,72,799,5,,98
800,39,800,1,,61
801,58,801,1,,84
802,10,802,5,,27
803,62,803,1,,50
804,28,804,3,,140
805,10,805,1,,27
806,4,806,2,,121
807,75,807,9,,41
808,51,808,5,,98
809,15,809,9,,103
810,13,810,1,,15
811,32,811,1,,94
812,21,812,3,,128
813,63,813,4,,75
814,43,814,1,,126
815,66,815,3,,58
816,28,816,4,,140
817,31,817,2,,4
818,70,818,2,,143
819,11,819,3,,9
820,24,820,3,,19
821,45,821,2,,118
822,6,822,1,,78
823,49,823,3,,108
824,61,824,1,,25
825,69,825,2,,108
826,8,826,4,,43
827,39,827,3,,61
828,54,828,4,,113
829,11,829,1,,9
830,50,830,1,,138
831,39,831,1,,61
832,1,832,5,,69
833,59,833,3,,104
834,43,834,1,,126
835,23,835,5,,85
836,67,836,3,,63
837,54,837,5,,113
838,68,838,4,,42
839,10,839,6,,27
840,64,840,2,,127
841,24,841,2,,19
842,39,842,1,,61
843,12,843,2,,5
844,35,844,5,,109
845,76,845,2,,138
846,76,846,1,,138
847,17,847,1,,112
848,26,848,5,,32
849,41,849,2,,122
850,36,850,4,,38
851,23,851,1,,85
852,16,852,1,,77
853,51,853,4,,98
854,3,854,5,,45
855,76,855,4,,138
856,2,856,4,,80
857,35,857,1,,109
858,36,858,1,,38
859,54,859,3,,113
860,4,860,1,,121
861,77,861,10,,42
862,30,862,1,,28
863,8,863,2,,43
864,68,864,4,,42
865,24,865,2,,19
866,19,866,3,,10
867,63,867,2,,75
868,13,868,4,,15
869,37,869,1,,121
870,59,870,5,,104
871,64,871,4,,127
872,32,872,3,,94
873,73,873,6,,99
874,21,874,2,,128
875,6,875,3,,78
876,70,876,4,,143
877,30,877,2,,28
878,44,878,1,,100
879,68,879,1,,42
880,69,880,5,,108
881,59,881,2,,104
882,11,882,4,,9
883,72,883,1,,98
884,69,884,5,,108
885,69,885,5,,108
886,73,886,3,,99
887,35,887,2,,109
888,14,888,1,,9
889,75,889,3,,41
890,77,890,4,,42
891,40,891,3,,11
892,8,892,2,,43
893,20,893,2,,85
894,73,894,2,,99
895,59,895,5,,104
896,26,896,4,,32
897,66,897,5,,58
898,17,898,1,,112
899,57,899,4,,92
900,60,900,1,,25
901,70,901,3,,143
902,52,902,10,,112
903,66,903,3,,58
904,61,904,3,,25
905,21,905,4,,128
906,32,906,4,,94
907,33,907,2,,77
908,42,908,2,,36
909,24,909,3,,19
910,40,910,5,,11
911,21,911,5,,128
912,18,912,2,,2
913,35,913,6,,109
914,68,914,1,,42
915,64,915,1,,127
916,58,916,10,,84
917,1,917,1,,69
918,58,918,4,,84
919,56,919,3,,134
920,54,920,3,,113
921,28,921,2,,140
922,20,922,3,,85
923,65,923,2,,23
924,25,924,5,,38
925,66,925,3,,58
926,34,926,5,,56
927,73,927,4,,99
928,73,928,4,,99
929,46,929,1,,138
930,27,930,4,,120
931,70,931,4,,143
932,7,932,1,,42
933,68,933,2,,42
934,22,934,4,,10
935,73,935,2,,99
936,45,936,5,,118
937,42,937,4,,36
938,72,938,4,,98
939,58,939,7,,84
940,13,940,3,,15
941,34,941,8,,56
942,42,942,9,,36
943,39,943,4,,61
944,75,944,2,,41
945,40,945,10,,11
946,21,946,5,,128
947,48,947,2,,57
948,42,948,2,,36
949,25,949,4,,38
950,39,950,5,,61
951,70,951,3,,143
952,47,952,1,,27
953,34,953,1,,56
954,58,954,10,,84
955,1,955,7,,69
956,42,956,4,,36
957,34,957,1,,56
958,72,958,3,,98
959,35,959,1,,109
960,27,960,3,,120
961,29,961,1,,22
962,20,962,4,,85
963,60,963,3,,25
964,38,964,3,,76
965,45,965,2,,118
966,59,966,9,,104
967,44,967,5,,100
968,9,968,2,,92
969,69,969,2,,108
970,10,970,4,,27
971,44,971,3,,100
972,50,972,8,,138
973,46,973,3,,138
974,74,974,2,,2
975,31,975,5,,4
976,13,976,3,,15
977,28,977,7,,140
978,44,978,4,,100
979,11,979,3,,9
980,40,980,2,,11
981,30,981,4,,28
982,62,982,1,,50
983,64,983,4,,127
984,59,984,1,,104
985,35,985,2,,109
986,30,986,3,,28
987,22,987,2,,10
988,37,988,1,,121
989,3,989,6,,45
990,56,990,2,,134
991,11,991,3,,9
992,21,992,5,,128
993,14,993,4,,9
994,8,994,5,,43
995,45,995,4,,118
996,19,996,1,,10
997,10,997,4,,27
998,60,998,1,,25
999,59,999,1,,104
1000,21,1000,6,,128
1001,17,1001,4,,112
1002,42,1002,9,,36
1003,50,1003,3,,138
1004,63,1004,4,,75
1005,19,1005,2,,10
1006,18,1006,2,,2
1007,11,1007,1,,9
1008,2,1008,2,,80
1009,10,1009,9,,27
1010,36,1010,5,,38
1011,5,1011,8,,4
1012,46,1012,1,,138
1013,8,1013,2,,43
1014,63,1014,9,,75
1015,20,1015,2,,85
1016,32,1016,5,,94
1017,48,1017,2,,57
1018,12,1018,1,,5
1019,72,1019,2,,98
1020,18,1020,8,,2
1021,34,1021,4,,56
1022,57,1022,7,,92
1023,69,1023,6,,108
1024,37,1024,3,,121
1025,51,1025,4,,98
1026,3,1026,2,,45
1027,11,1027,4,,9
1028,2,1028,5,,80
1029,72,1029,1,,98
1030,70,1030,3,,143
1031,21,1031,2,,128
1032,38,1032,4,,76
1033,57,1033,8,,92
1034,50,1034,4,,138
1035,60,1035,3,,25
1036,17,1036,1,,112
1037,75,1037,2,,41
1038,7,1038,1,,42
1039,73,1039,2,,99
1040,28,1040,4,,140
1041,49,1041,2,,108
1042,49,1042,5,,108
1043,54,1043,9,,113
1044,6,1044,6,,78
1045,71,1045,4,,142
1046,26,1046,5,,32
1047,13,1047,2,,15
1048,8,1048,7,,43
1049,26,1049,2,,32
1050,44,1050,3,,100
1051,24,1051,5,,19
1052,9,1052,2,,92
1053,47,1053,3,,27
1054,57,1054,1,,92
1055,74,1055,5,,2
1056,30,1056,1,,28
1057,11,1057,1,,9
1058,75,1058,2,,41
1059,49,1059,5,,108
1060,24,1060,1,,19
1061,62,1061,2,,50
1062,70,1062,4,,143
1063,64,1063,1,,127
1064,61,1064,8,,25
1065,14,1065,2,,9
1066,55,1066,4,,98
1067,20,1067,3,,85
1068,48,1068,1,,57
1069,42,1069,2,,36
1070,20,1070,5,,85
1071,46,1071,6,,138
1072,68,1072,5,,42
1073,31,1073,7,,4
1074,23,1074,1,,85
1075,63,1075,3,,75
1076,27,1076,1,,120
1077,22,1077,4,,10
1078,41,1078,1,,122
1079,53,1079,4,,127
1080,72,1080,2,,98
1081,12,1081,2,,5
1082,42,1082,5,,36
1083,69,1083,2,,108
1084,49,1084,5,,108
1085,30,1085,1,,28
1086,72,1086,1,,98
1087,25,1087,5,,38
1088,69,1088,5,,108
1089,15,1089,8,,103
1090,40,1090,4,,11
1091,72,1091,5,,98
1092,52,1092,4,,112
1093,61,1093,1,,25
1094,61,1094,4,,25
1095,35,1095,1,,109
1096,37,1096,2,,121
1097,75,1097,5,,41
1098,24,1098,5,,19
1099,74,1099,7,,2
1100,66,1100,2,,58
1101,8,1101,5,,43
1102,35,1102,2,,109
1103,14,1103,3,,9
1104,32,1104,4,,94
1105,27,1105,5,,120
1106,28,1106,1,,140
1107,53,1107,2,,127
1108,55,1108,3,,98
1109,29,1109,4,,22
1110,65,1110,10,,23
1111,50,1111,4,,138
1112,74,1112,5,,2
1113,11,1113,3,,9
1114,12,1114,1,,5
1115,39,1115,3,,61
1116,31,1116,4,,4
1117,29,1117,5,,22
1118,68,1118,3,,42
1119,20,1119,2,,85
1120,43,1120,3,,126
1121,23,1121,8,,85
1122,8,1122,5,,43
1123,2,1123,1,,80
1124,46,1124,5,,138
1125,15,1125,1,,103
1126,29,1126,3,,22
1127,56,1127,3,,134
1128,43,1128,5,,126
1129,76,1129,5,,138
1130,54,1130,1,,113
1131,26,1131,5,,32
1132,65,1132,4,,23
1133,24,1133,4,,19
1134,45,1134,5,,118
1135,40,1135,3,,11
1136,52,1136,2,,112
1137,3,1137,3,,45
1138,18,1138,4,,2
1139,75,1139,8,,41
1140,23,1140,3,,85
1141,59,1141,9,,104
1142,47,1142,7,,27
1143,12,1143,5,,5
1144,11,1144,3,,9
1145,19,1145,4,,10
1146,23,1146,4,,85
1147,6,1147,1,,78
1148,19,1148,2,,10
1149,22,1149,2,,10
1150,50,1150,1,,138
1151,33,1151,8,,77
1152,20,1152,5,,85
1153,1,1153,4,,69
1154,71,1154,3,,142
1155,25,1155,3,,38
1156,69,1156,5,,108
1157,39,1157,4,,61
1158,68,1158,10,,42
1159,30,1159,5,,28
1160,46,1160,2,,138
1161,54,1161,2,,113
1162,58,1162,3,,84
1163,20,1163,3,,85
1164,21,1164,5,,128
1165,45,1165,1,,118
1166,22,1166,3,,10
1167,10,1167,4,,27
1168,3,1168,6,,45
1169,6,1169,4,,78
1170,72,1170,5,,98
1171,36,1171,3,,38
1172,47,1172,4,,27
1173,19,1173,5,,10
1174,70,1174,4,,143
1175,34,1175,4,,56
1176,24,1176,5,,19
1177,3,1177,1,,45
1178,19,1178,1,,10
1179,23,1179,2,,85
1180,43,1180,2,,126
1181,54,1181,7,,113
1182,10,1182,4,,27
1183,38,1183,4,,76
1184,14,1184,5,,9
1185,12,1185,4,,5
1186,57,1186,3,,92
1187,23,1187,3,,85
1188,47,1188,5,,27
1189,27,1189,2,,120
1190,16,1190,2,,77
1191,71,1191,2,,142
1192,62,1192,5,,50
1193,5,1193,4,,4
1194,49,1194,2,6,108
1195,49,1195,1,6,108
1196,49,1196,3,6,108
1197,49,1197,5,6,108
1198,49,1198,2,6,108
1199,44,1199,5,,100
1200,49,1200,2,6,108
1201,49,1201,2,6,108
1202,49,1202,4,6,108
1203,49,1203,4,6,108
1204,75,1204,3,,41
1205,5,1205,4,,4
1206,49,1206,1,6,108
1207,49,1207,4,6,108
1208,49,1208,9,6,108
1209,34,1209,9,,56
1210,5,1210,5,,4
1211,49,1211,1,6,108
