Order_id,scheduled_deliver_date,deliver_date
337,2021-05-17,2021-05-17
338,2021-05-16,2021-05-16
339,2021-05-18,2021-05-18
340,2021-05-21,2021-05-21
341,2021-05-17,2021-05-17
342,2021-05-21,2021-05-21
343,2021-05-22,2021-05-22
344,2021-05-23,2021-05-23
345,2021-05-18,2021-05-18
346,2021-05-19,2021-05-19
347,2021-05-23,2021-05-23
348,2021-05-22,2021-05-22
349,2021-05-22,2021-05-22
350,2021-05-22,2021-05-22
351,2021-05-22,2021-05-22
352,2021-05-20,2021-05-20
353,2021-05-23,2021-05-23
354,2021-05-21,2021-05-21
355,2021-05-25,2021-05-25
356,2021-05-21,2021-05-21
357,2021-05-25,2021-05-25
358,2021-05-20,2021-05-20
359,2021-05-23,2021-05-23
360,2021-05-23,2021-05-23
361,2021-05-25,2021-05-25
362,2021-05-21,2021-05-21
363,2021-05-23,2021-05-23
364,2021-05-25,2021-05-25
365,2021-05-23,2021-05-23
366,2021-05-21,2021-05-21
367,2021-05-21,2021-05-21
368,2021-05-26,2021-05-26
369,2021-05-26,2021-05-26
370,2021-05-26,2021-05-26
371,2021-05-28,2021-05-28
372,2021-05-24,2021-05-24
373,2021-05-25,2021-05-25
374,2021-05-27,2021-05-27
375,2021-05-26,2021-05-26
376,2021-05-25,2021-05-25
377,2021-05-29,2021-05-29
378,2021-05-26,2021-05-26
379,2021-05-30,2021-05-30
380,2021-05-28,2021-05-28
381,2021-05-26,2021-05-26
382,2021-05-30,2021-05-30
383,2021-05-31,2021-05-31
384,2021-05-29,2021-05-29
385,2021-05-30,2021-05-30
386,2021-05-29,2021-05-29
387,2021-05-30,2021-05-30
388,2021-05-29,2021-05-29
389,2021-05-28,2021-05-28
390,2021-05-29,2021-05-29
391,2021-05-26,2021-05-26
392,2021-05-31,2021-05-31
393,2021-05-29,2021-05-29
394,2021-05-30,2021-05-30
395,2021-05-28,2021-05-28
396,2021-05-29,2021-05-29
397,2021-05-29,2021-05-29
398,2021-05-31,2021-05-31
399,2021-05-30,2021-05-30
400,2021-05-31,2021-05-31
401,2021-05-30,2021-05-30
402,2021-05-31,2021-05-31
403,2021-05-30,2021-05-30
404,2021-06-01,2021-06-01
405,2021-05-31,2021-05-31
406,2021-05-30,2021-05-30
407,2021-06-04,2021-06-04
408,2021-06-04,2021-06-04
409,2021-06-05,2021-06-05
410,2021-06-03,2021-06-03
411,2021-06-03,2021-06-03
412,2021-06-03,2021-06-03
413,2021-06-03,2021-06-03
414,2021-06-03,2021-06-03
415,2021-06-05,2021-06-05
416,2021-06-06,2021-06-06
417,2021-06-07,2021-06-07
418,2021-06-07,2021-06-07
419,2021-06-05,2021-06-05
420,2021-06-04,2021-06-04
421,2021-06-02,2021-06-02
422,2021-06-05,2021-06-05
423,2021-06-06,2021-06-06
424,2021-06-06,2021-06-06
425,2021-06-05,2021-06-05
426,2021-06-04,2021-06-04
427,2021-06-06,2021-06-06
428,2021-06-05,2021-06-05
429,2021-06-08,2021-06-08
430,2021-06-08,2021-06-08
431,2021-06-08,2021-06-08
432,2021-06-09,2021-06-09
433,2021-06-08,2021-06-08
434,2021-06-06,2021-06-06
435,2021-06-06,2021-06-06
436,2021-06-06,2021-06-06
437,2021-06-07,2021-06-07
438,2021-06-07,2021-06-07
439,2021-06-09,2021-06-09
440,2021-06-08,2021-06-08
441,2021-06-07,2021-06-07
442,2021-06-09,2021-06-09
443,2021-06-08,2021-06-08
444,2021-06-11,2021-06-11
445,2021-06-10,2021-06-10
446,2021-06-13,2021-06-13
447,2021-06-12,2021-06-12
448,2021-06-13,2021-06-13
449,2021-06-12,2021-06-12
450,2021-06-13,2021-06-13
451,2021-06-12,2021-06-12
452,2021-06-13,2021-06-13
453,2021-06-11,2021-06-11
454,2021-06-11,2021-06-11
455,2021-06-12,2021-06-12
456,2021-06-14,2021-06-14
457,2021-06-12,2021-06-12
458,2021-06-14,2021-06-14
459,2021-06-16,2021-06-16
460,2021-06-17,2021-06-17
461,2021-06-14,2021-06-14
462,2021-06-13,2021-06-13
463,2021-06-13,2021-06-13
464,2021-06-17,2021-06-17
465,2021-06-14,2021-06-14
466,2021-06-16,2021-06-16
467,2021-06-14,2021-06-14
468,2021-06-17,2021-06-17
469,2021-06-16,2021-06-16
470,2021-06-17,2021-06-17
471,2021-06-20,2021-06-20
472,2021-06-19,2021-06-19
473,2021-06-15,2021-06-15
474,2021-06-17,2021-06-17
475,2021-06-19,2021-06-19
476,2021-06-17,2021-06-17
477,2021-06-17,2021-06-17
478,2021-06-18,2021-06-18
479,2021-06-20,2021-06-20
480,2021-06-23,2021-06-23
481,2021-06-19,2021-06-19
482,2021-06-23,2021-06-23
483,2021-06-19,2021-06-19
484,2021-06-23,2021-06-23
485,2021-06-19,2021-06-19
486,2021-06-22,2021-06-22
487,2021-06-22,2021-06-22
488,2021-06-23,2021-06-23
489,2021-06-23,2021-06-23
490,2021-06-25,2021-06-25
491,2021-06-22,2021-06-22
492,2021-06-22,2021-06-22
493,2021-06-23,2021-06-23
494,2021-06-27,2021-06-27
495,2021-06-23,2021-06-23
496,2021-06-27,2021-06-27
497,2021-06-25,2021-06-25
498,2021-06-25,2021-06-25
499,2021-06-26,2021-06-26
500,2021-06-28,2021-06-28
501,2021-06-28,2021-06-28
502,2021-06-26,2021-06-26
503,2021-06-24,2021-06-24
504,2021-06-25,2021-06-25
505,2021-06-30,2021-06-30
506,2021-06-27,2021-06-27
507,2021-06-26,2021-06-26
508,2021-06-29,2021-06-29
509,2021-07-01,2021-07-01
510,2021-06-30,2021-06-30
511,2021-07-04,2021-07-04
512,2021-07-04,2021-07-04
513,2021-06-30,2021-06-30
514,2021-07-03,2021-07-03
515,2021-07-02,2021-07-02
516,2021-06-30,2021-06-30
517,2021-07-02,2021-07-02
518,2021-07-05,2021-07-05
519,2021-07-02,2021-07-02
520,2021-07-01,2021-07-01
521,2021-07-06,2021-07-06
522,2021-07-01,2021-07-01
523,2021-07-07,2021-07-07
524,2021-07-06,2021-07-06
525,2021-07-03,2021-07-03
526,2021-07-07,2021-07-07
527,2021-07-07,2021-07-07
528,2021-07-06,2021-07-06
529,2021-07-05,2021-07-05
530,2021-07-05,2021-07-05
531,2021-07-05,2021-07-05
532,2021-07-08,2021-07-08
533,2021-07-10,2021-07-10
534,2021-07-09,2021-07-09
535,2021-07-09,2021-07-09
536,2021-07-09,2021-07-09
537,2021-07-11,2021-07-11
538,2021-07-11,2021-07-11
539,2021-07-15,2021-07-15
540,2021-07-15,2021-07-15
541,2021-07-11,2021-07-11
542,2021-07-13,2021-07-13
543,2021-07-17,2021-07-17
544,2021-07-17,2021-07-17
545,2021-07-14,2021-07-14
546,2021-07-18,2021-07-18
547,2021-07-16,2021-07-16
548,2021-07-15,2021-07-15
549,2021-07-16,2021-07-16
550,2021-07-19,2021-07-19
551,2021-07-14,2021-07-14
552,2021-07-18,2021-07-18
553,2021-07-19,2021-07-19
554,2021-07-15,2021-07-15
555,2021-07-16,2021-07-16
556,2021-07-18,2021-07-18
557,2021-07-20,2021-07-20
558,2021-07-19,2021-07-19
559,2021-07-21,2021-07-21
560,2021-07-19,2021-07-19
561,2021-07-18,2021-07-18
562,2021-07-17,2021-07-17
563,2021-07-16,2021-07-16
564,2021-07-18,2021-07-18
565,2021-07-17,2021-07-17
566,2021-07-21,2021-07-21
567,2021-07-18,2021-07-18
568,2021-07-22,2021-07-22
569,2021-07-22,2021-07-22
570,2021-07-19,2021-07-19
571,2021-07-22,2021-07-22
572,2021-07-19,2021-07-19
573,2021-07-22,2021-07-22
574,2021-07-19,2021-07-19
575,2021-07-22,2021-07-22
576,2021-07-18,2021-07-18
577,2021-07-20,2021-07-20
578,2021-07-22,2021-07-22
579,2021-07-21,2021-07-21
580,2021-07-21,2021-07-21
581,2021-07-23,2021-07-23
582,2021-07-22,2021-07-22
583,2021-07-20,2021-07-20
584,2021-07-23,2021-07-23
585,2021-07-25,2021-07-25
586,2021-07-22,2021-07-22
587,2021-07-22,2021-07-22
588,2021-07-25,2021-07-25
589,2021-07-26,2021-07-26
590,2021-07-26,2021-07-26
591,2021-07-25,2021-07-25
592,2021-07-22,2021-07-22
593,2021-07-25,2021-07-25
594,2021-07-28,2021-07-28
595,2021-07-25,2021-07-25
596,2021-07-27,2021-07-27
597,2021-07-28,2021-07-28
598,2021-07-26,2021-07-26
599,2021-07-26,2021-07-26
600,2021-07-28,2021-07-28
601,2021-07-24,2021-07-24
602,2021-07-29,2021-07-29
603,2021-07-25,2021-07-25
604,2021-07-28,2021-07-28
605,2021-07-26,2021-07-26
606,2021-07-30,2021-07-30
607,2021-07-28,2021-07-28
608,2021-07-29,2021-07-29
609,2021-07-27,2021-08-06
610,2021-07-30,2021-07-30
611,2021-08-01,2021-08-01
612,2021-07-27,2021-07-27
613,2021-07-31,2021-07-31
614,2021-07-27,2021-07-27
615,2021-08-01,2021-08-01
616,2021-07-30,2021-07-30
617,2021-07-28,2021-07-28
618,2021-07-29,2021-07-29
619,2021-07-31,2021-07-31
620,2021-08-02,2021-08-02
621,2021-07-31,2021-07-31
622,2021-07-29,2021-07-29
623,2021-07-30,2021-07-30
624,2021-08-01,2021-08-01
625,2021-07-31,2021-07-31
626,2021-08-02,2021-08-02
627,2021-08-01,2021-08-01
628,2021-07-31,2021-07-31
629,2021-08-05,2021-08-05
630,2021-08-04,2021-08-04
631,2021-08-06,2021-08-06
632,2021-08-04,2021-08-04
633,2021-08-06,2021-08-06
634,2021-08-07,2021-08-07
635,2021-08-04,2021-08-04
636,2021-08-03,2021-08-03
637,2021-08-04,2021-08-04
638,2021-08-05,2021-08-05
639,2021-08-06,2021-08-06
640,2021-08-06,2021-08-06
641,2021-08-04,2021-08-04
642,2021-08-03,2021-08-03
643,2021-08-04,2021-08-04
644,2021-08-04,2021-08-04
645,2021-08-08,2021-08-08
646,2021-08-04,2021-08-04
647,2021-08-08,2021-08-08
648,2021-08-06,2021-08-06
649,2021-08-07,2021-08-07
650,2021-08-09,2021-08-09
651,2021-08-05,2021-08-05
652,2021-08-09,2021-08-09
653,2021-08-10,2021-08-10
654,2021-08-07,2021-08-07
655,2021-08-09,2021-08-09
656,2021-08-06,2021-08-06
657,2021-08-08,2021-08-08
658,2021-08-08,2021-08-08
659,2021-08-08,2021-08-08
660,2021-08-12,2021-08-12
661,2021-08-07,2021-08-07
662,2021-08-08,2021-08-08
663,2021-08-12,2021-08-12
664,2021-08-09,2021-08-09
665,2021-08-09,2021-08-09
666,2021-08-13,2021-08-13
667,2021-08-10,2021-08-10
668,2021-08-14,2021-08-14
669,2021-08-15,2021-08-15
670,2021-08-15,2021-08-15
671,2021-08-13,2021-08-13
672,2021-08-16,2021-08-16
673,2021-08-11,2021-08-11
674,2021-08-15,2021-08-15
675,2021-08-13,2021-08-13
676,2021-08-13,2021-08-13
677,2021-08-17,2021-08-17
678,2021-08-14,2021-08-14
679,2021-08-16,2021-08-16
680,2021-08-13,2021-08-13
681,2021-08-15,2021-08-15
682,2021-08-15,2021-08-15
683,2021-08-14,2021-08-14
684,2021-08-19,2021-08-19
685,2021-08-16,2021-08-16
686,2021-08-19,2021-08-19
687,2021-08-17,2021-08-17
688,2021-08-15,2021-08-15
689,2021-08-19,2021-08-19
690,2021-08-19,2021-08-19
691,2021-08-18,2021-08-18
692,2021-08-21,2021-08-21
693,2021-08-17,2021-08-17
694,2021-08-21,2021-08-21
695,2021-08-22,2021-08-22
696,2021-08-17,2021-08-17
697,2021-08-21,2021-08-21
698,2021-08-20,2021-08-20
699,2021-08-22,2021-08-22
700,2021-08-23,2021-08-23
701,2021-08-20,2021-08-20
702,2021-08-22,2021-08-22
703,2021-08-19,2021-08-19
704,2021-08-21,2021-08-21
705,2021-08-23,2021-08-23
706,2021-08-24,2021-08-24
707,2021-08-21,2021-08-21
708,2021-08-23,2021-08-23
709,2021-08-26,2021-08-26
710,2021-08-23,2021-08-23
711,2021-08-23,2021-08-23
712,2021-08-23,2021-08-23
713,2021-08-25,2021-08-25
714,2021-08-27,2021-08-27
715,2021-08-22,2021-08-22
716,2021-08-25,2021-08-25
717,2021-08-28,2021-08-28
718,2021-08-23,2021-08-23
719,2021-08-27,2021-08-27
720,2021-08-26,2021-08-26
721,2021-08-26,2021-09-04
722,2021-08-28,2021-08-28
723,2021-08-29,2021-08-29
724,2021-08-26,2021-08-26
725,2021-08-30,2021-08-30
726,2021-08-31,2021-08-31
727,2021-09-01,2021-09-01
728,2021-08-30,2021-08-30
729,2021-09-02,2021-09-02
730,2021-09-03,2021-09-03
731,2021-08-29,2021-08-29
732,2021-08-30,2021-08-30
733,2021-09-03,2021-09-03
734,2021-08-30,2021-08-30
735,2021-09-02,2021-09-02
736,2021-09-05,2021-09-05
737,2021-09-03,2021-09-03
738,2021-09-03,2021-09-03
739,2021-09-01,2021-09-01
740,2021-09-01,2021-09-01
741,2021-09-02,2021-09-02
742,2021-09-02,2021-09-02
743,2021-09-02,2021-09-02
744,2021-09-02,2021-09-02
745,2021-09-04,2021-09-04
746,2021-09-03,2021-09-03
747,2021-09-03,2021-09-03
748,2021-09-04,2021-09-04
749,2021-09-08,2021-09-08
750,2021-09-07,2021-09-07
751,2021-09-08,2021-09-08
752,2021-09-10,2021-09-10
753,2021-09-05,2021-09-05
754,2021-09-08,2021-09-08
755,2021-09-10,2021-09-10
756,2021-09-06,2021-09-06
757,2021-09-09,2021-09-09
758,2021-09-07,2021-09-07
759,2021-09-08,2021-09-08
760,2021-09-09,2021-09-09
761,2021-09-10,2021-09-10
762,2021-09-09,2021-09-09
763,2021-09-12,2021-09-12
764,2021-09-15,2021-09-15
765,2021-09-11,2021-09-11
766,2021-09-16,2021-09-16
767,2021-09-15,2021-09-15
768,2021-09-13,2021-09-13
769,2021-09-11,2021-09-11
770,2021-09-14,2021-09-14
771,2021-09-15,2021-09-15
772,2021-09-15,2021-09-15
773,2021-09-17,2021-09-17
774,2021-09-14,2021-09-14
775,2021-09-14,2021-09-14
776,2021-09-14,2021-09-14
777,2021-09-16,2021-09-16
778,2021-09-14,2021-09-14
779,2021-09-15,2021-09-15
780,2021-09-15,2021-09-15
781,2021-09-15,2021-09-15
782,2021-09-15,2021-09-15
783,2021-09-16,2021-09-16
784,2021-09-16,2021-09-16
785,2021-09-17,2021-09-17
786,2021-09-20,2021-09-20
787,2021-09-17,2021-09-17
788,2021-09-17,2021-09-17
789,2021-09-19,2021-09-19
790,2021-09-20,2021-09-20
791,2021-09-23,2021-09-23
792,2021-09-19,2021-09-19
793,2021-09-19,2021-09-19
794,2021-09-22,2021-09-22
795,2021-09-21,2021-09-21
796,2021-09-19,2021-09-19
797,2021-09-19,2021-09-19
798,2021-09-23,2021-09-23
799,2021-09-24,2021-09-24
800,2021-09-20,2021-09-20
801,2021-09-24,2021-09-24
802,2021-09-24,2021-09-24
803,2021-09-20,2021-09-20
804,2021-09-22,2021-09-22
805,2021-09-22,2021-09-22
806,2021-09-22,2021-09-22
807,2021-09-27,2021-09-27
808,2021-09-26,2021-09-26
809,2021-09-25,2021-09-25
810,2021-09-26,2021-09-26
811,2021-09-26,2021-09-26
812,2021-09-28,2021-09-28
813,2021-09-29,2021-09-29
814,2021-09-26,2021-09-26
815,2021-09-25,2021-09-25
816,2021-09-25,2021-09-25
817,2021-09-27,2021-09-27
818,2021-09-26,2021-09-26
819,2021-09-29,2021-09-29
820,2021-09-28,2021-09-28
821,2021-09-28,2021-09-28
822,2021-09-30,2021-09-30
823,2021-09-27,2021-09-27
824,2021-09-30,2021-09-30
825,2021-09-27,2021-09-27
826,2021-09-30,2021-09-30
827,2021-09-28,2021-09-28
828,2021-10-02,2021-10-02
829,2021-09-29,2021-09-29
830,2021-10-02,2021-10-02
831,2021-09-30,2021-09-30
832,2021-10-01,2021-10-01
833,2021-09-28,2021-09-30
834,2021-09-30,2021-09-30
835,2021-10-01,2021-10-01
836,2021-10-02,2021-10-02
837,2021-10-04,2021-10-04
838,2021-10-03,2021-10-03
839,2021-09-30,2021-09-30
840,2021-10-02,2021-10-02
841,2021-10-03,2021-10-03
842,2021-10-01,2021-10-01
843,2021-10-04,2021-10-04
844,2021-09-30,2021-09-30
845,2021-10-01,2021-10-01
846,2021-10-04,2021-10-04
847,2021-10-02,2021-10-02
848,2021-10-05,2021-10-05
849,2021-10-06,2021-10-06
850,2021-10-02,2021-10-02
851,2021-10-05,2021-10-05
852,2021-10-04,2021-10-04
853,2021-10-06,2021-10-06
854,2021-10-03,2021-10-03
855,2021-10-04,2021-10-04
856,2021-10-06,2021-10-06
857,2021-10-04,2021-10-04
858,2021-10-04,2021-10-04
859,2021-10-04,2021-10-04
860,2021-10-09,2021-10-09
861,2021-10-09,2021-10-09
862,2021-10-06,2021-10-06
863,2021-10-06,2021-10-06
864,2021-10-08,2021-10-08
865,2021-10-07,2021-10-07
866,2021-10-09,2021-10-09
867,2021-10-09,2021-10-09
868,2021-10-10,2021-10-10
869,2021-10-10,2021-10-10
870,2021-10-06,2021-10-06
871,2021-10-07,2021-10-07
872,2021-10-12,2021-10-12
