Order_id,branch_id,customer_id,time,payment_method
75,100,27,2021-03-07 10:06:04,Debit Card
76,100,29,2021-03-07 16:23:56,Cash
77,100,8,2021-03-07 17:10:11,Debit Card
78,100,24,2021-03-07 19:59:04,Cash
79,100,6,2021-03-07 22:16:35,Cash
80,100,3,2021-03-08 02:47:44,Debit Card
81,100,18,2021-03-08 08:39:23,Debit Card
82,100,14,2021-03-08 11:23:06,Cash
83,100,1,2021-03-08 15:59:54,Debit Card
84,100,25,2021-03-08 17:43:47,Cash
85,100,16,2021-03-09 03:01:57,Cash
86,100,11,2021-03-09 05:17:05,Debit Card
87,100,16,2021-03-09 15:28:23,Debit Card
88,100,29,2021-03-10 02:15:56,Debit Card
89,100,23,2021-03-10 06:40:54,Debit Card
90,100,23,2021-03-10 09:48:25,Cash
91,100,20,2021-03-10 10:08:09,Debit Card
92,100,27,2021-03-10 16:02:12,Cash
93,100,26,2021-03-11 12:20:11,Debit Card
94,100,30,2021-03-11 14:17:39,Debit Card
95,100,10,2021-03-11 15:37:11,Debit Card
96,100,13,2021-03-11 21:44:43,Debit Card
97,100,18,2021-03-12 00:25:37,Cash
98,100,11,2021-03-12 02:41:22,Cash
99,100,15,2021-03-12 06:30:06,Cash
100,100,13,2021-03-12 14:31:56,Cash
101,100,25,2021-03-13 11:27:33,Debit Card
102,100,13,2021-03-13 16:35:46,Debit Card
103,100,7,2021-03-13 19:49:01,Cash
104,100,30,2021-03-14 05:58:49,Cash
105,100,25,2021-03-14 07:22:30,Debit Card
106,100,20,2021-03-14 14:44:38,Debit Card
107,100,32,2021-03-14 15:23:48,Debit Card
108,100,31,2021-03-15 06:57:02,Debit Card
109,100,18,2021-03-15 07:54:03,Cash
110,100,35,2021-03-15 17:13:10,Debit Card
111,100,18,2021-03-15 22:44:59,Cash
112,100,17,2021-03-16 00:43:52,Cash
113,100,3,2021-03-16 03:03:09,Debit Card
114,100,5,2021-03-16 04:13:07,Debit Card
115,100,32,2021-03-16 10:13:34,Debit Card
116,100,18,2021-03-16 11:27:21,Cash
117,100,7,2021-03-16 14:09:51,Cash
118,100,2,2021-03-16 14:30:03,Cash
119,100,28,2021-03-16 16:25:24,Debit Card
120,100,16,2021-03-17 07:26:37,Debit Card
121,100,7,2021-03-17 09:58:46,Cash
122,100,2,2021-03-17 16:45:30,Debit Card
123,100,21,2021-03-18 03:42:47,Debit Card
124,100,5,2021-03-18 14:29:25,Debit Card
125,100,18,2021-03-18 15:18:06,Debit Card
126,100,15,2021-03-18 15:43:39,Debit Card
127,100,9,2021-03-18 20:57:36,Debit Card
128,100,31,2021-03-19 05:19:49,Cash
129,100,22,2021-03-19 06:26:23,Cash
130,100,17,2021-03-19 21:19:02,Debit Card
131,100,1,2021-03-20 00:05:53,Debit Card
132,100,41,2021-03-20 02:34:13,Cash
133,100,36,2021-03-20 08:38:00,Debit Card
134,100,16,2021-03-20 13:55:44,Cash
135,100,16,2021-03-20 18:29:22,Cash
136,100,7,2021-03-21 10:14:24,Cash
137,100,36,2021-03-22 03:42:37,Debit Card
138,100,43,2021-03-22 21:54:31,Debit Card
139,100,15,2021-03-23 05:13:59,Cash
140,100,36,2021-03-23 09:47:41,Debit Card
141,100,26,2021-03-23 12:28:15,Cash
142,100,37,2021-03-23 14:32:57,Cash
143,100,30,2021-03-23 16:51:29,Debit Card
144,100,15,2021-03-24 07:38:06,Cash
145,100,5,2021-03-24 08:06:09,Cash
146,100,13,2021-03-25 00:31:06,Debit Card
147,100,46,2021-03-25 05:53:00,Debit Card
148,100,9,2021-03-25 08:18:13,Debit Card
149,100,17,2021-03-25 20:11:44,Debit Card
150,100,3,2021-03-26 12:14:31,Cash
151,100,8,2021-03-26 13:36:11,Debit Card
152,100,15,2021-03-26 23:26:52,Debit Card
153,100,45,2021-03-27 00:22:47,Cash
154,100,10,2021-03-27 01:15:04,Debit Card
155,100,1,2021-03-27 18:52:34,Cash
156,100,43,2021-03-28 01:20:17,Debit Card
157,100,42,2021-03-28 02:25:33,Debit Card
158,100,42,2021-03-28 02:33:07,Cash
159,100,22,2021-03-28 05:06:01,Cash
160,100,22,2021-03-28 12:05:05,Debit Card
161,100,24,2021-03-28 14:00:29,Debit Card
162,100,37,2021-03-28 23:06:48,Debit Card
163,100,45,2021-03-29 06:28:27,Debit Card
164,100,27,2021-03-29 13:18:51,Debit Card
165,100,18,2021-03-29 15:00:43,Cash
166,100,38,2021-03-30 01:32:12,Debit Card
167,100,5,2021-03-30 11:15:59,Cash
168,100,8,2021-03-30 16:14:16,Debit Card
169,100,6,2021-03-30 17:19:04,Cash
170,100,23,2021-03-30 17:22:10,Debit Card
171,100,33,2021-03-31 23:31:14,Debit Card
172,100,18,2021-04-01 07:07:23,Cash
173,100,31,2021-04-01 08:00:06,Cash
174,100,24,2021-04-01 10:28:29,Debit Card
175,100,37,2021-04-01 11:45:56,Debit Card
176,100,51,2021-04-01 15:36:46,Debit Card
177,100,16,2021-04-01 22:37:30,Debit Card
178,100,15,2021-04-01 23:16:14,Cash
179,100,45,2021-04-02 23:36:42,Debit Card
180,100,26,2021-04-03 01:15:24,Cash
181,100,3,2021-04-03 01:17:51,Cash
182,100,53,2021-04-03 05:18:10,Debit Card
183,100,10,2021-04-03 09:18:55,Debit Card
184,100,14,2021-04-03 15:58:56,Debit Card
185,100,18,2021-04-03 21:39:50,Cash
186,100,44,2021-04-04 03:11:00,Cash
187,100,46,2021-04-04 07:23:27,Cash
188,100,27,2021-04-04 10:37:11,Debit Card
189,100,24,2021-04-04 19:23:18,Cash
190,100,40,2021-04-04 19:39:51,Cash
191,100,23,2021-04-05 01:19:46,Debit Card
192,100,30,2021-04-05 01:30:05,Debit Card
193,100,14,2021-04-05 14:16:11,Debit Card
194,100,25,2021-04-05 14:55:11,Debit Card
195,100,15,2021-04-06 14:51:44,Cash
196,100,13,2021-04-06 17:49:23,Cash
197,100,15,2021-04-07 00:51:03,Cash
198,100,16,2021-04-07 16:05:09,Cash
199,100,19,2021-04-07 16:29:08,Debit Card
200,100,16,2021-04-07 17:48:52,Cash
201,100,58,2021-04-08 10:25:17,Debit Card
202,100,24,2021-04-08 12:26:43,Cash
203,100,17,2021-04-08 12:36:45,Cash
204,100,22,2021-04-08 22:41:53,Debit Card
205,100,37,2021-04-08 23:20:54,Cash
206,100,7,2021-04-09 00:53:56,Debit Card
207,100,57,2021-04-09 03:47:13,Cash
208,100,18,2021-04-10 09:06:30,Debit Card
209,100,25,2021-04-10 09:09:19,Debit Card
210,100,55,2021-04-10 10:09:35,Debit Card
211,100,49,2021-04-10 10:13:27,Cash
212,100,39,2021-04-10 16:15:19,Cash
213,100,37,2021-04-10 22:06:52,Cash
214,100,45,2021-04-11 02:53:59,Debit Card
215,100,28,2021-04-11 05:44:23,Cash
216,100,15,2021-04-11 06:47:31,Cash
217,100,6,2021-04-11 08:29:31,Debit Card
218,100,32,2021-04-11 10:29:59,Cash
219,100,59,2021-04-11 17:45:04,Cash
220,100,44,2021-04-11 22:49:13,Debit Card
221,100,13,2021-04-12 06:25:43,Cash
222,100,57,2021-04-12 11:52:29,Debit Card
223,100,11,2021-04-12 23:10:30,Debit Card
224,100,55,2021-04-13 03:59:30,Debit Card
225,100,18,2021-04-13 13:42:41,Debit Card
226,100,46,2021-04-13 14:18:09,Cash
227,100,43,2021-04-13 18:11:24,Cash
228,100,49,2021-04-13 19:36:06,Cash
229,100,34,2021-04-14 06:08:34,Debit Card
230,100,29,2021-04-14 15:02:09,Cash
231,100,12,2021-04-14 18:27:54,Cash
232,100,23,2021-04-15 00:47:45,Cash
233,100,24,2021-04-15 00:56:39,Cash
234,100,3,2021-04-15 02:51:59,Cash
235,100,28,2021-04-15 19:22:00,Cash
236,100,20,2021-04-15 21:29:25,Cash
237,100,31,2021-04-16 02:31:08,Debit Card
238,100,15,2021-04-16 16:41:05,Debit Card
239,100,71,2021-04-18 04:11:13,Cash
240,100,72,2021-04-18 05:05:45,Cash
241,100,47,2021-04-18 19:50:38,Cash
242,100,4,2021-04-19 19:05:17,Cash
243,100,63,2021-04-20 03:51:02,Cash
244,100,41,2021-04-20 11:11:12,Debit Card
245,100,20,2021-04-20 13:06:36,Debit Card
246,100,67,2021-04-20 13:54:39,Cash
247,100,72,2021-04-20 16:07:12,Debit Card
248,100,7,2021-04-20 17:51:57,Debit Card
249,100,68,2021-04-20 21:36:15,Debit Card
250,100,67,2021-04-20 22:33:00,Cash
251,100,68,2021-04-21 06:05:06,Cash
252,100,44,2021-04-21 12:55:54,Debit Card
253,100,10,2021-04-21 17:03:41,Cash
254,100,54,2021-04-21 19:33:50,Cash
255,100,14,2021-04-21 22:37:30,Cash
256,100,34,2021-04-22 09:09:47,Cash
257,100,17,2021-04-22 09:41:13,Cash
258,100,73,2021-04-22 22:02:53,Cash
259,100,31,2021-04-23 04:39:11,Debit Card
260,100,77,2021-04-23 19:52:14,Cash
261,100,55,2021-04-23 20:31:18,Cash
262,100,57,2021-04-24 06:17:01,Debit Card
263,100,18,2021-04-24 08:03:11,Cash
264,100,47,2021-04-24 12:21:38,Debit Card
265,100,5,2021-04-24 19:25:06,Debit Card
266,100,17,2021-04-24 23:35:04,Cash
267,100,59,2021-04-25 07:51:40,Debit Card
268,100,59,2021-04-25 08:44:04,Cash
269,100,72,2021-04-25 14:40:53,Cash
270,100,37,2021-04-25 17:00:12,Debit Card
271,100,19,2021-04-26 07:51:48,Cash
272,100,78,2021-04-26 09:49:34,Cash
273,100,40,2021-04-26 13:54:09,Cash
274,100,5,2021-04-26 18:09:22,Cash
275,100,52,2021-04-26 22:07:51,Cash
276,100,9,2021-04-26 22:20:31,Debit Card
277,100,12,2021-04-27 07:21:42,Cash
278,100,71,2021-04-27 22:07:45,Cash
279,100,35,2021-04-28 19:12:04,Cash
280,100,2,2021-04-29 00:19:46,Debit Card
281,100,62,2021-04-29 15:04:04,Debit Card
282,100,26,2021-04-29 21:13:30,Debit Card
283,100,36,2021-04-29 22:35:20,Cash
284,100,16,2021-04-30 06:42:49,Debit Card
285,100,64,2021-04-30 16:16:37,Debit Card
286,100,35,2021-04-30 17:02:01,Debit Card
287,100,16,2021-04-30 18:09:32,Debit Card
288,100,6,2021-05-01 14:57:42,Cash
289,100,34,2021-05-01 15:40:21,Cash
290,100,8,2021-05-01 16:29:25,Cash
291,100,28,2021-05-01 23:53:44,Debit Card
292,100,9,2021-05-02 14:33:13,Debit Card
293,100,17,2021-05-02 16:25:27,Cash
294,100,53,2021-05-02 17:31:12,Debit Card
295,100,73,2021-05-02 18:00:58,Cash
296,100,58,2021-05-02 18:27:19,Debit Card
297,100,7,2021-05-02 23:39:53,Cash
298,100,60,2021-05-03 02:30:56,Cash
299,100,57,2021-05-03 06:19:56,Cash
300,100,46,2021-05-03 07:14:50,Debit Card
301,100,44,2021-05-03 10:47:57,Cash
302,100,53,2021-05-03 23:56:41,Cash
303,100,54,2021-05-04 00:12:01,Debit Card
304,100,4,2021-05-04 05:47:01,Debit Card
305,100,15,2021-05-04 08:03:25,Debit Card
306,100,12,2021-05-04 09:19:46,Cash
307,100,12,2021-05-04 21:56:46,Debit Card
308,100,10,2021-05-05 00:39:02,Debit Card
309,100,9,2021-05-05 01:02:17,Cash
310,100,45,2021-05-05 02:58:54,Debit Card
311,100,31,2021-05-05 06:22:43,Cash
312,100,5,2021-05-05 12:44:43,Cash
313,100,65,2021-05-06 05:27:49,Debit Card
314,100,17,2021-05-06 12:49:00,Cash
315,100,86,2021-05-06 16:24:15,Cash
316,100,9,2021-05-07 17:51:27,Debit Card
317,100,36,2021-05-07 20:32:24,Debit Card
318,100,18,2021-05-07 21:36:27,Debit Card
319,100,10,2021-05-08 08:19:51,Cash
320,100,39,2021-05-08 15:21:44,Cash
321,100,59,2021-05-09 06:00:37,Cash
322,100,90,2021-05-09 10:10:54,Debit Card
323,100,58,2021-05-09 21:22:17,Debit Card
324,100,44,2021-05-10 03:59:09,Debit Card
325,100,73,2021-05-10 06:01:08,Cash
326,100,73,2021-05-10 06:46:06,Cash
327,100,29,2021-05-10 15:39:23,Debit Card
328,100,97,2021-05-11 06:40:55,Debit Card
329,100,68,2021-05-11 10:24:04,Debit Card
330,100,73,2021-05-12 11:24:20,Debit Card
331,100,79,2021-05-13 03:57:23,Cash
332,100,12,2021-05-13 06:58:50,Debit Card
333,100,52,2021-05-13 07:35:49,Debit Card
334,100,10,2021-05-13 17:11:09,Cash
335,100,24,2021-05-13 18:05:33,Debit Card
336,100,21,2021-05-13 20:51:51,Debit Card
337,100,85,2021-05-13 21:05:57,Debit Card
338,100,73,2021-05-14 01:06:31,Cash
339,100,86,2021-05-14 14:03:09,Debit Card
340,100,77,2021-05-14 18:10:13,Cash
341,100,98,2021-05-14 19:12:46,Debit Card
342,100,7,2021-05-15 07:51:39,Debit Card
343,100,19,2021-05-15 13:59:34,Cash
344,100,25,2021-05-16 04:07:58,Debit Card
345,100,24,2021-05-16 05:29:23,Cash
346,100,9,2021-05-16 07:54:56,Cash
347,100,8,2021-05-17 03:53:50,Cash
348,100,20,2021-05-17 05:34:20,Debit Card
349,100,85,2021-05-17 08:35:56,Cash
350,100,76,2021-05-17 14:48:50,Debit Card
351,100,70,2021-05-17 15:57:40,Debit Card
352,100,18,2021-05-17 23:46:38,Cash
353,100,90,2021-05-18 03:00:16,Debit Card
354,100,17,2021-05-18 04:40:52,Cash
355,100,66,2021-05-18 07:01:17,Cash
356,100,26,2021-05-18 11:02:07,Debit Card
357,100,5,2021-05-18 13:04:39,Debit Card
358,100,34,2021-05-18 14:19:40,Debit Card
359,100,105,2021-05-18 16:25:21,Debit Card
360,100,72,2021-05-18 21:57:13,Debit Card
361,100,89,2021-05-18 22:02:06,Debit Card
362,100,88,2021-05-18 23:36:55,Cash
363,100,61,2021-05-18 23:40:29,Debit Card
364,100,1,2021-05-19 09:14:39,Cash
365,100,40,2021-05-19 09:33:00,Debit Card
366,100,28,2021-05-19 15:15:02,Cash
367,100,89,2021-05-19 15:16:16,Debit Card
368,100,34,2021-05-20 02:37:51,Debit Card
369,100,90,2021-05-20 09:20:49,Cash
370,100,45,2021-05-20 14:05:10,Cash
371,100,6,2021-05-21 06:44:32,Debit Card
372,100,97,2021-05-21 16:12:54,Cash
373,100,102,2021-05-21 16:58:43,Cash
374,100,41,2021-05-22 00:42:59,Cash
375,100,75,2021-05-22 06:22:52,Cash
376,100,33,2021-05-22 15:41:45,Debit Card
377,100,45,2021-05-22 18:50:26,Debit Card
378,100,105,2021-05-23 00:26:52,Debit Card
379,100,10,2021-05-23 00:48:00,Cash
380,100,75,2021-05-23 02:49:05,Cash
381,100,23,2021-05-23 04:54:38,Cash
382,100,41,2021-05-23 14:39:41,Debit Card
383,100,3,2021-05-24 01:05:18,Debit Card
384,100,34,2021-05-24 03:41:16,Cash
385,100,58,2021-05-24 04:09:58,Cash
386,100,64,2021-05-24 04:58:48,Debit Card
387,100,80,2021-05-24 08:21:18,Cash
388,100,24,2021-05-24 13:44:34,Cash
389,100,114,2021-05-24 16:51:23,Cash
390,100,94,2021-05-24 19:33:45,Cash
391,100,92,2021-05-24 20:06:42,Cash
392,100,21,2021-05-24 22:48:23,Debit Card
393,100,111,2021-05-25 09:13:43,Cash
394,100,98,2021-05-25 17:05:55,Cash
395,100,31,2021-05-26 00:06:24,Cash
396,100,106,2021-05-26 00:41:56,Cash
397,100,84,2021-05-26 06:56:59,Debit Card
398,100,19,2021-05-26 12:04:16,Debit Card
399,100,58,2021-05-27 06:03:11,Debit Card
400,100,14,2021-05-27 14:50:23,Cash
401,100,49,2021-05-27 17:41:41,Debit Card
402,100,54,2021-05-27 18:53:59,Debit Card
403,100,82,2021-05-28 00:55:00,Cash
404,100,48,2021-05-28 01:05:28,Debit Card
405,100,82,2021-05-28 08:42:08,Cash
406,100,45,2021-05-28 17:30:03,Cash
407,100,108,2021-05-28 20:51:53,Cash
408,100,6,2021-05-29 06:16:56,Debit Card
409,100,32,2021-05-29 06:35:57,Cash
410,100,16,2021-05-29 10:30:16,Cash
411,100,50,2021-05-29 18:25:22,Debit Card
412,100,113,2021-05-29 21:00:44,Cash
413,100,13,2021-05-30 07:18:15,Debit Card
414,100,26,2021-05-30 10:22:57,Cash
415,100,98,2021-05-30 11:28:26,Debit Card
416,100,68,2021-05-30 20:41:57,Cash
417,100,72,2021-05-31 05:57:18,Debit Card
418,100,89,2021-05-31 06:59:24,Debit Card
419,100,51,2021-05-31 13:36:28,Cash
420,100,71,2021-05-31 15:33:01,Debit Card
421,100,93,2021-05-31 17:07:09,Cash
422,100,85,2021-05-31 18:54:09,Debit Card
423,100,125,2021-05-31 21:35:33,Debit Card
424,100,41,2021-06-01 05:49:12,Debit Card
425,100,24,2021-06-01 09:24:36,Cash
426,100,62,2021-06-02 13:07:30,Cash
427,100,109,2021-06-02 17:27:37,Debit Card
428,100,41,2021-06-02 18:40:31,Cash
429,100,50,2021-06-03 04:20:59,Debit Card
430,100,63,2021-06-03 04:56:58,Cash
431,100,57,2021-06-03 23:17:42,Cash
432,100,114,2021-06-03 23:52:21,Cash
433,100,100,2021-06-03 23:53:14,Cash
434,100,66,2021-06-04 01:13:20,Cash
435,100,88,2021-06-04 06:10:17,Cash
436,100,99,2021-06-04 09:58:14,Debit Card
437,100,110,2021-06-05 00:17:42,Cash
438,100,72,2021-06-05 02:36:05,Debit Card
439,100,103,2021-06-05 19:28:36,Debit Card
440,100,47,2021-06-05 22:27:39,Cash
441,100,14,2021-06-05 23:22:10,Cash
442,100,11,2021-06-06 02:35:22,Cash
443,100,110,2021-06-06 02:57:32,Cash
444,100,108,2021-06-06 12:45:24,Cash
445,100,35,2021-06-06 23:39:23,Cash
446,100,57,2021-06-07 00:21:33,Cash
447,100,63,2021-06-07 03:21:09,Debit Card
448,100,69,2021-06-07 05:58:45,Debit Card
449,100,42,2021-06-07 09:01:39,Debit Card
450,100,2,2021-06-08 04:01:59,Debit Card
451,100,128,2021-06-08 14:30:30,Cash
452,100,75,2021-06-08 20:37:41,Debit Card
453,100,109,2021-06-08 21:21:17,Debit Card
454,100,55,2021-06-09 04:12:29,Cash
455,100,77,2021-06-09 05:57:06,Cash
456,100,61,2021-06-09 12:11:22,Debit Card
457,100,15,2021-06-09 14:08:43,Cash
458,100,6,2021-06-09 18:49:29,Cash
459,100,108,2021-06-09 19:21:16,Cash
460,100,41,2021-06-10 17:25:03,Debit Card
461,100,69,2021-06-11 02:24:44,Debit Card
462,100,97,2021-06-11 04:15:26,Debit Card
463,100,119,2021-06-11 10:11:17,Cash
464,100,4,2021-06-11 21:56:37,Cash
465,100,11,2021-06-12 06:09:00,Debit Card
466,100,123,2021-06-12 09:09:28,Debit Card
467,100,28,2021-06-12 15:13:03,Cash
468,100,35,2021-06-12 22:50:24,Debit Card
469,100,20,2021-06-13 02:41:26,Cash
470,100,119,2021-06-13 05:17:35,Cash
471,100,117,2021-06-13 11:17:40,Cash
472,100,82,2021-06-13 11:45:26,Cash
473,100,97,2021-06-13 14:54:33,Cash
474,100,37,2021-06-14 00:51:07,Cash
475,100,64,2021-06-14 01:15:57,Debit Card
476,100,30,2021-06-15 01:33:37,Debit Card
477,100,5,2021-06-15 12:54:12,Cash
478,100,126,2021-06-15 16:20:46,Cash
479,100,74,2021-06-15 19:48:10,Cash
480,100,25,2021-06-16 00:24:57,Cash
481,100,113,2021-06-16 08:44:58,Cash
482,100,71,2021-06-16 11:07:31,Debit Card
483,100,73,2021-06-16 15:32:16,Cash
484,100,52,2021-06-16 20:43:42,Debit Card
485,100,140,2021-06-17 09:51:10,Cash
486,100,89,2021-06-17 18:38:19,Debit Card
487,100,150,2021-06-18 01:14:32,Cash
488,100,94,2021-06-18 09:11:43,Debit Card
489,100,69,2021-06-18 12:20:33,Cash
490,100,16,2021-06-19 12:58:37,Cash
491,100,50,2021-06-19 18:48:35,Debit Card
492,100,82,2021-06-20 01:11:21,Debit Card
493,100,135,2021-06-20 07:14:52,Cash
494,100,14,2021-06-20 10:49:24,Debit Card
495,100,101,2021-06-20 11:09:54,Debit Card
496,100,146,2021-06-20 14:31:08,Cash
497,100,113,2021-06-20 17:57:34,Debit Card
498,100,61,2021-06-21 08:16:24,Cash
499,100,107,2021-06-21 10:32:50,Cash
500,100,32,2021-06-22 04:48:34,Cash
501,100,124,2021-06-22 14:07:27,Debit Card
502,100,70,2021-06-22 18:08:54,Cash
503,100,52,2021-06-22 23:01:01,Debit Card
504,100,109,2021-06-23 04:28:46,Cash
505,100,40,2021-06-23 10:38:45,Cash
506,100,128,2021-06-23 18:17:05,Debit Card
507,100,5,2021-06-24 14:33:21,Cash
508,100,24,2021-06-26 14:31:47,Cash
509,100,61,2021-06-27 03:03:12,Cash
510,100,49,2021-06-27 18:54:03,Cash
511,100,103,2021-06-28 05:20:41,Cash
512,100,24,2021-06-28 07:27:39,Cash
513,100,73,2021-06-28 07:57:14,Debit Card
514,100,22,2021-06-28 10:12:55,Cash
515,100,94,2021-06-28 11:31:49,Debit Card
516,100,88,2021-06-28 12:38:57,Debit Card
517,100,88,2021-06-28 17:19:38,Debit Card
518,100,61,2021-06-28 22:34:56,Cash
519,100,149,2021-06-28 23:02:49,Cash
520,100,20,2021-06-29 04:45:01,Debit Card
521,100,133,2021-06-29 15:34:08,Cash
522,100,102,2021-06-29 19:01:51,Debit Card
523,100,24,2021-07-01 09:21:45,Debit Card
524,100,122,2021-07-01 13:08:12,Cash
525,100,25,2021-07-01 13:43:15,Cash
526,100,119,2021-07-01 18:24:05,Cash
527,100,103,2021-07-01 23:42:13,Debit Card
528,100,29,2021-07-02 12:51:34,Cash
529,100,105,2021-07-03 06:07:16,Debit Card
530,100,2,2021-07-03 08:53:21,Debit Card
531,100,97,2021-07-03 14:30:30,Debit Card
532,100,30,2021-07-04 04:28:42,Debit Card
533,100,148,2021-07-05 11:07:52,Cash
534,100,68,2021-07-06 08:35:09,Cash
535,100,86,2021-07-07 06:06:09,Debit Card
536,100,8,2021-07-07 21:04:07,Debit Card
537,100,90,2021-07-08 13:03:29,Debit Card
538,100,76,2021-07-09 03:15:31,Cash
539,100,89,2021-07-09 12:51:09,Cash
540,100,72,2021-07-09 14:37:11,Cash
541,100,151,2021-07-09 17:46:56,Cash
542,100,41,2021-07-10 02:44:53,Debit Card
543,100,11,2021-07-11 02:10:49,Debit Card
544,100,21,2021-07-11 03:36:36,Debit Card
545,100,85,2021-07-11 05:42:52,Cash
546,100,106,2021-07-12 01:40:30,Debit Card
547,100,67,2021-07-12 01:42:31,Debit Card
548,100,78,2021-07-12 03:20:03,Debit Card
549,100,3,2021-07-12 04:14:19,Debit Card
550,100,139,2021-07-12 06:46:16,Debit Card
551,100,125,2021-07-12 10:25:28,Debit Card
552,100,124,2021-07-12 19:40:04,Cash
553,100,32,2021-07-12 19:54:53,Debit Card
554,100,124,2021-07-12 22:19:55,Debit Card
555,100,161,2021-07-13 03:39:33,Cash
556,100,77,2021-07-13 19:08:01,Debit Card
557,100,177,2021-07-13 22:12:13,Debit Card
558,100,23,2021-07-14 03:43:13,Debit Card
559,100,45,2021-07-14 03:46:30,Debit Card
560,100,32,2021-07-14 06:05:59,Cash
561,100,61,2021-07-14 07:02:26,Cash
562,100,8,2021-07-14 10:08:07,Cash
563,100,33,2021-07-14 17:17:02,Cash
564,100,169,2021-07-14 20:10:39,Cash
565,100,105,2021-07-14 20:59:10,Cash
566,100,139,2021-07-14 21:37:14,Cash
567,100,51,2021-07-14 22:49:04,Cash
568,100,6,2021-07-15 10:11:14,Debit Card
569,100,160,2021-07-15 14:24:35,Cash
570,100,137,2021-07-16 03:11:20,Cash
571,100,163,2021-07-16 04:58:20,Cash
572,100,134,2021-07-16 08:48:08,Debit Card
573,100,87,2021-07-16 14:23:33,Debit Card
574,100,73,2021-07-16 15:07:03,Cash
575,100,50,2021-07-16 17:00:46,Cash
576,100,3,2021-07-16 22:14:14,Debit Card
577,100,110,2021-07-16 22:20:08,Cash
578,100,75,2021-07-17 02:21:05,Debit Card
579,100,8,2021-07-17 09:19:41,Cash
580,100,39,2021-07-17 12:26:05,Debit Card
581,100,10,2021-07-18 02:17:22,Cash
582,100,20,2021-07-18 05:33:54,Cash
