Order_line_id,product_id,Order_id,quantity,dis_id,design_id
216,31,87,4,,87
217,43,87,2,,88
218,6,88,2,,144
219,38,88,6,,33
220,69,88,1,1,83
221,59,89,2,,52
222,68,89,1,,31
223,15,90,4,,18
224,51,90,3,,72
225,69,90,1,1,83
226,16,91,6,,73
227,69,91,2,,83
228,43,92,4,,88
229,65,92,4,,3
230,69,92,3,1,83
231,44,93,1,,118
232,69,93,3,1,83
233,34,94,2,,67
234,68,94,3,,31
235,69,94,2,1,83
236,66,95,5,,140
237,69,95,4,1,83
238,2,96,3,,74
239,14,96,1,,29
240,31,96,5,,87
241,44,97,2,,118
242,49,97,5,,49
243,15,98,5,,18
244,19,98,4,,144
245,43,98,1,,88
246,24,99,3,,105
247,28,99,4,,128
248,5,100,3,,121
249,48,100,1,,60
250,61,100,1,,22
251,5,101,5,,121
252,41,101,1,,45
253,12,102,1,,112
254,15,102,3,,18
255,69,102,10,,83
256,29,103,1,,143
257,33,103,5,,15
258,5,104,1,,121
259,37,104,7,,92
260,76,104,2,,59
261,60,105,3,,141
262,64,105,1,,100
263,56,106,2,,88
264,60,106,2,,141
265,77,106,5,,71
266,34,107,8,,67
267,49,107,3,2,49
268,35,108,3,,20
269,49,108,5,2,49
270,58,108,5,,88
271,46,109,1,,124
272,49,109,7,2,49
273,10,110,1,,37
274,25,110,4,,34
275,49,110,5,2,49
276,10,111,3,,37
277,49,111,4,2,49
278,38,112,4,,33
279,49,112,2,2,49
280,55,112,2,,105
281,8,113,3,,50
282,76,113,1,,59
283,38,114,5,,33
284,39,114,2,,121
285,49,114,10,2,49
286,17,115,4,,24
287,49,115,1,2,49
288,23,116,1,,16
289,49,116,3,2,49
290,54,116,2,,4
291,8,117,5,,50
292,49,117,2,2,49
293,10,118,2,,37
294,29,118,1,,143
295,49,118,5,2,49
296,46,119,2,,124
297,49,119,2,2,49
298,49,120,4,2,49
299,69,120,6,,83
300,73,120,4,,90
301,11,121,1,,136
302,49,121,3,2,49
303,12,122,5,,112
304,30,122,1,,96
305,49,122,1,2,49
306,30,123,6,,96
307,49,123,3,2,49
308,49,124,2,2,49
309,68,124,2,,31
310,73,124,5,,90
311,49,125,2,2,49
312,67,125,4,,47
313,9,126,2,,117
314,49,126,2,2,49
315,53,126,7,,122
316,19,127,4,,144
317,49,127,4,2,49
318,49,128,5,2,49
319,55,128,8,,105
320,60,128,3,,141
321,1,129,5,,34
322,49,129,3,2,49
323,37,130,3,,92
324,43,130,4,,88
325,54,130,4,,4
326,19,131,3,,144
327,49,131,5,2,49
328,23,132,5,,16
329,49,132,8,2,49
330,77,132,1,,71
331,7,133,4,,77
332,49,133,1,2,49
333,49,134,4,2,49
334,53,134,4,,122
335,58,134,5,,88
336,19,135,3,,144
337,49,135,2,2,49
338,25,136,9,,34
339,26,136,4,,94
340,49,136,2,2,49
341,49,137,2,2,49
342,54,137,2,,4
343,4,138,3,,59
344,35,138,1,,20
345,49,138,10,2,49
346,49,139,4,2,49
347,73,139,2,,90
348,44,140,5,,118
349,49,140,3,2,49
350,62,140,3,,14
351,60,141,3,,141
352,76,141,8,,59
353,13,142,2,,17
354,35,142,2,,20
355,47,142,1,,15
356,31,143,3,,87
357,32,143,4,,114
358,38,144,2,,33
359,50,144,3,,24
360,56,144,2,,88
361,20,145,3,,122
362,64,145,4,,100
363,6,146,5,,144
364,47,146,7,,15
365,68,146,3,,31
366,14,147,2,,29
367,25,147,2,,34
368,52,148,5,,121
369,59,148,2,,52
370,75,148,5,,108
371,71,149,1,,74
372,72,149,4,,82
373,37,150,5,,92
374,41,150,2,,45
375,60,150,2,,141
376,29,151,3,,143
377,50,151,4,,24
378,18,152,1,,31
379,34,152,5,,67
380,43,152,3,,88
381,52,153,4,,121
382,56,153,1,,88
383,50,154,4,,24
384,62,154,2,,14
385,77,154,2,,71
386,42,155,7,,33
387,77,155,2,,71
388,3,156,2,,40
389,56,156,3,,88
390,77,156,6,,71
391,59,157,10,,52
392,61,157,2,,22
393,14,158,1,,29
394,32,158,9,,114
395,77,158,3,,71
396,48,159,5,,60
397,69,159,3,,83
398,19,160,3,,144
399,33,160,5,,15
400,36,160,1,,68
401,8,161,4,,50
402,66,161,5,,140
403,3,162,3,,40
404,71,162,6,,74
405,72,162,5,,82
406,46,163,1,,124
407,55,163,5,,105
408,11,164,5,,136
409,47,164,1,,15
410,62,164,1,,14
411,27,165,4,,86
412,62,165,4,,14
413,10,166,8,,37
414,21,166,5,,59
415,55,166,1,,105
416,26,167,1,,94
417,47,167,5,,15
418,13,168,10,,17
419,61,168,8,,22
420,63,168,4,,103
421,3,169,5,,40
422,59,169,2,,52
423,46,170,5,,124
424,59,170,3,,52
425,66,170,3,,140
426,22,171,3,,5
427,77,171,3,,71
428,14,172,4,,29
429,21,172,3,,59
430,59,172,1,,52
431,14,173,1,,29
432,58,173,1,,88
433,14,174,3,,29
434,28,174,2,,128
435,75,174,2,,108
436,8,175,3,,50
437,28,175,5,,128
438,20,176,3,,122
439,43,176,2,,88
440,69,176,5,,83
441,21,177,8,,59
442,26,177,3,,94
443,14,178,1,,29
444,18,178,4,,31
445,68,178,5,,31
446,22,179,4,,5
447,37,179,5,,92
448,11,180,3,,136
449,16,180,2,,73
450,77,180,1,,71
451,36,181,3,,68
452,49,181,3,,49
453,2,182,2,,74
454,22,182,1,,5
455,55,182,4,,105
456,40,183,5,,114
457,60,183,5,,141
458,45,184,5,,114
459,50,184,3,,24
460,67,184,2,,47
461,49,185,1,,49
462,69,185,1,,83
463,12,186,1,,112
464,13,186,4,3,17
465,21,186,4,,59
466,1,187,3,,34
467,75,187,1,,108
468,13,188,2,3,17
469,46,188,9,,124
470,55,188,1,,105
471,2,189,1,,74
472,13,189,8,3,17
473,13,190,5,3,17
474,19,190,4,,144
475,28,190,5,,128
476,13,191,5,3,17
477,45,191,2,,114
478,9,192,4,,117
479,13,192,5,3,17
480,14,192,3,,29
481,13,193,1,3,17
482,67,193,4,,47
483,13,194,5,3,17
484,14,194,5,,29
485,52,194,3,,121
486,13,195,3,3,17
487,56,195,5,,88
488,13,196,1,3,17
489,43,196,4,,88
490,50,196,3,,24
491,13,197,3,3,17
492,27,197,3,,86
493,13,198,5,3,17
494,22,198,5,,5
495,31,198,4,,87
496,13,199,5,3,17
497,32,199,5,,114
498,13,200,1,3,17
499,33,200,3,,15
500,40,200,4,,114
501,4,201,1,4,59
502,13,201,2,3,17
503,4,202,2,4,59
504,13,202,5,3,17
505,16,202,5,,73
506,13,203,3,3,17
507,46,203,10,,124
508,4,204,1,4,59
509,13,204,10,3,17
510,40,204,4,,114
511,4,205,3,4,59
512,13,205,1,3,17
513,4,206,2,4,59
514,13,206,5,3,17
515,24,206,2,,105
516,13,207,5,3,17
517,35,207,3,,20
518,13,208,3,3,17
519,19,208,4,,144
520,24,208,4,,105
521,4,209,1,4,59
522,13,209,10,3,17
523,4,210,2,4,59
524,13,210,3,3,17
525,44,210,1,,118
526,4,211,4,4,59
527,9,211,1,,117
528,4,212,4,4,59
529,13,212,2,3,17
530,17,212,1,,24
531,4,213,3,4,59
532,57,213,3,,80
533,4,214,1,4,59
534,13,214,3,3,17
535,38,214,5,,33
536,4,215,2,4,59
537,37,215,3,,92
538,4,216,2,4,59
539,13,216,4,3,17
540,73,216,4,,90
541,4,217,2,4,59
542,13,217,2,3,17
543,4,218,4,4,59
544,36,218,5,,68
545,41,218,9,,45
546,4,219,5,4,59
547,49,219,3,,49
548,17,220,5,,24
549,20,220,3,,122
550,44,220,5,,118
551,4,221,2,4,59
552,42,221,4,,33
553,4,222,10,4,59
554,23,222,2,,16
555,37,222,2,,92
556,4,223,2,4,59
557,69,223,4,,83
558,4,224,10,4,59
559,10,224,2,,37
560,35,224,2,,20
561,4,225,1,4,59
562,44,225,5,,118
563,4,226,1,4,59
564,5,226,5,,121
565,18,226,1,,31
566,4,227,3,4,59
567,61,227,3,,22
568,4,228,5,4,59
569,43,228,3,,88
570,74,228,5,,16
571,4,229,2,4,59
572,59,229,2,,52
573,4,230,4,4,59
574,6,230,2,,144
575,37,230,1,,92
576,4,231,1,4,59
577,12,231,3,,112
578,3,232,3,,40
579,4,232,3,4,59
580,58,232,2,,88
581,4,233,5,4,59
582,37,233,4,,92
583,4,234,3,4,59
584,12,234,4,,112
585,54,234,3,,4
586,4,235,3,4,59
587,26,235,5,,94
588,4,236,3,4,59
589,44,236,4,,118
590,50,236,2,,24
591,4,237,5,4,59
592,12,237,5,,112
593,32,238,1,,114
594,51,238,1,,72
595,75,238,1,,108
596,1,239,5,,34
597,38,239,2,,33
598,14,240,1,,29
599,16,240,1,,73
600,18,240,5,,31
601,44,241,5,,118
602,73,241,1,,90
603,7,242,1,,77
604,18,242,3,,31
605,36,242,5,,68
606,4,243,4,,59
607,41,243,4,,45
608,9,244,3,,117
609,29,244,3,,143
610,45,244,4,,114
611,26,245,2,,94
612,69,245,2,,83
613,3,246,3,,40
614,34,246,3,,67
615,62,246,3,,14
616,7,247,1,,77
617,43,247,2,,88
618,5,248,4,,121
619,62,248,3,,14
620,70,248,1,,5
621,31,249,1,,87
622,40,249,5,,114
623,20,250,1,,122
624,23,250,5,,16
625,57,250,4,,80
626,45,251,5,,114
627,53,251,5,,122
628,7,252,4,,77
629,75,252,3,,108
630,77,252,2,,71
631,20,253,2,,122
632,67,253,2,,47
633,26,254,5,,94
634,36,254,2,,68
635,56,254,4,,88
636,4,255,5,,59
637,25,255,5,,34
638,21,256,1,,59
639,44,256,5,,118
640,50,256,3,,24
641,1,257,2,,34
642,63,257,3,,103
643,1,258,3,,34
644,27,258,1,,86
645,74,258,5,,16
646,1,259,5,,34
647,10,259,2,,37
648,23,260,4,,16
649,39,260,2,,121
650,66,260,2,,140
651,8,261,4,,50
652,44,261,5,,118
653,33,262,5,,15
654,45,262,1,,114
655,56,262,3,,88
656,18,263,3,,31
657,58,263,1,,88
658,25,264,6,,34
659,72,264,3,,82
660,74,264,5,,16
661,35,265,3,,20
662,56,265,2,,88
663,27,266,4,,86
664,29,266,2,,143
665,66,266,3,,140
666,12,267,3,,112
667,15,267,1,,18
668,6,268,5,,144
669,31,268,1,,87
670,40,268,1,,114
671,51,269,5,,72
672,63,269,1,,103
673,7,270,2,,77
674,34,270,5,,67
675,52,270,5,,121
676,60,271,4,,141
677,64,271,4,,100
678,64,272,4,,100
679,70,272,4,,5
680,71,272,3,,74
681,16,273,4,,73
682,69,273,5,,83
683,9,274,2,,117
684,33,274,5,,15
685,53,274,2,,122
686,32,275,10,,114
687,70,275,5,,5
688,14,276,3,,29
689,64,276,2,,100
690,73,276,1,,90
691,35,277,1,,20
692,50,277,1,,24
693,14,278,1,,29
694,59,278,2,,52
695,75,278,1,,108
696,46,279,3,,124
697,68,279,1,,31
698,49,280,5,,49
699,50,280,5,,24
700,55,280,5,,105
701,39,281,4,,121
702,40,281,3,,114
703,3,282,2,,40
704,27,282,10,,86
705,38,282,3,,33
706,73,283,5,,90
707,75,283,4,,108
708,28,284,5,,128
709,73,284,2,,90
710,76,284,1,,59
711,13,285,2,,17
712,68,285,2,,31
713,3,286,2,,40
714,7,286,9,,77
715,37,286,1,,92
716,3,287,4,,40
717,13,287,3,,17
718,1,288,7,,34
719,29,288,1,,143
720,71,288,1,,74
721,48,289,2,,60
722,59,289,2,,52
723,14,290,4,,29
724,41,290,5,,45
725,43,290,5,,88
726,30,291,1,,96
727,67,291,8,,47
728,30,292,1,,96
729,34,292,4,,67
730,44,292,3,,118
731,19,293,5,,144
732,51,293,5,,72
733,5,294,9,,121
734,26,294,1,,94
735,49,294,7,,49
736,2,295,3,,74
737,34,295,1,,67
738,12,296,4,,112
739,15,296,9,,18
740,72,296,1,,82
741,20,297,3,,122
742,63,297,3,,103
743,6,298,2,,144
744,43,298,7,,88
745,59,298,5,,52
746,4,299,1,,59
747,43,299,3,,88
748,5,300,5,,121
749,61,300,4,,22
750,70,300,1,,5
751,22,301,3,,5
752,50,301,2,,24
753,3,302,2,5,40
754,57,302,4,,80
755,72,302,3,,82
756,3,303,3,5,40
757,50,303,2,,24
758,3,304,4,5,40
759,34,304,1,,67
760,74,304,3,,16
761,3,305,4,5,40
762,18,305,2,,31
763,3,306,3,5,40
764,41,306,4,,45
765,42,306,3,,33
766,3,307,1,5,40
767,18,307,6,,31
768,3,308,3,5,40
769,16,308,1,,73
770,52,308,4,,121
771,3,309,3,5,40
772,10,309,5,,37
773,3,310,3,5,40
774,16,310,5,,73
775,76,310,1,,59
776,3,311,2,5,40
777,51,311,4,,72
778,9,312,8,,117
779,45,312,2,,114
780,61,312,5,,22
781,3,313,3,5,40
782,58,313,4,,88
783,3,314,5,5,40
784,43,314,2,,88
785,76,314,1,,59
786,3,315,3,5,40
787,7,315,5,,77
788,3,316,1,5,40
789,38,316,5,,33
790,70,316,2,,5
791,3,317,2,5,40
792,49,317,4,,49
793,3,318,2,5,40
794,10,318,4,,37
795,23,318,1,,16
796,6,319,3,,144
797,25,319,2,,34
798,3,320,4,5,40
799,18,320,3,,31
800,29,320,3,,143
801,3,321,3,5,40
802,4,321,1,,59
803,3,322,5,5,40
804,21,322,4,,59
805,29,322,2,,143
806,3,323,2,5,40
807,37,323,4,,92
808,3,324,5,5,40
809,54,324,5,,4
810,61,324,4,,22
811,3,325,1,5,40
812,56,325,9,,88
813,3,326,5,5,40
814,16,326,4,,73
815,50,326,3,,24
816,3,327,4,5,40
817,32,327,4,,114
818,3,328,7,5,40
819,38,328,3,,33
820,49,328,3,,49
821,33,329,2,,15
822,50,329,1,,24
823,3,330,4,5,40
824,60,330,1,,141
825,62,330,8,,14
826,3,331,1,5,40
827,60,331,8,,141
828,3,332,4,5,40
829,40,332,4,,114
830,56,332,1,,88
831,3,333,2,5,40
832,45,333,4,,114
833,3,334,3,5,40
834,57,334,4,,80
835,60,334,2,,141
836,2,335,3,,74
837,3,335,4,5,40
838,3,336,2,5,40
839,18,336,3,,31
840,53,336,5,,122
841,3,337,1,5,40
842,53,337,5,,122
843,3,338,1,5,40
844,25,338,3,,34
845,55,338,2,,105
846,3,339,3,5,40
847,23,339,3,,16
848,3,340,2,5,40
849,19,340,10,,144
850,73,340,3,,90
851,3,341,3,5,40
852,36,341,5,,68
853,3,342,3,5,40
854,27,342,5,6,86
855,38,342,10,,33
856,3,343,1,5,40
857,27,343,3,6,86
858,27,344,1,6,86
859,36,344,4,,68
860,64,344,4,,100
861,27,345,2,6,86
862,52,345,4,,121
863,10,346,9,,37
864,22,346,2,,5
865,27,346,2,6,86
866,27,347,5,6,86
867,52,347,8,,121
868,27,348,1,6,86
869,34,348,5,,67
870,70,348,2,,5
871,26,349,3,,94
872,27,349,3,6,86
873,27,350,1,6,86
874,42,350,6,,33
875,49,350,1,,49
876,16,351,1,,73
877,69,351,1,,83
878,27,352,4,6,86
879,34,352,5,,67
880,40,352,4,,114
881,19,353,4,,144
882,72,353,3,,82
883,27,354,3,6,86
884,28,354,7,,128
885,29,354,4,,143
886,27,355,1,6,86
887,48,355,1,,60
888,27,356,5,6,86
889,45,356,1,,114
890,58,356,5,,88
891,27,357,2,6,86
892,45,357,3,,114
893,5,358,1,,121
894,17,358,4,,24
895,27,358,6,6,86
896,27,359,2,6,86
897,41,359,1,,45
898,14,360,4,,29
899,27,360,9,6,86
900,41,360,4,,45
901,26,361,5,,94
902,27,361,5,6,86
903,27,362,4,6,86
904,31,362,2,,87
905,55,362,9,,105
906,23,363,3,,16
907,27,363,4,6,86
908,27,364,3,6,86
909,38,364,1,,33
910,64,364,1,,100
911,27,365,2,6,86
912,68,365,1,,31
913,14,366,5,,29
914,24,366,3,,105
915,27,366,3,6,86
916,27,367,1,6,86
917,76,367,2,,59
918,27,368,1,,86
919,40,368,5,,114
920,68,368,5,,31
921,27,369,2,6,86
922,35,369,5,,20
923,3,370,4,,40
924,27,370,2,6,86
925,41,370,4,,45
926,43,371,5,,88
927,51,371,7,,72
928,27,372,1,6,86
929,49,372,5,,49
930,69,372,3,,83
931,27,373,1,6,86
932,52,373,4,,121
933,27,374,4,6,86
934,61,374,3,,22
935,63,374,1,,103
936,27,375,2,6,86
937,75,375,5,,108
938,27,376,5,6,86
939,34,376,3,,67
940,37,376,1,,92
941,27,377,4,6,86
942,72,377,1,,82
943,27,378,3,6,86
944,48,378,5,,60
945,56,378,1,,88
946,27,379,3,6,86
947,58,379,2,,88
948,27,380,2,6,86
949,48,380,2,,60
950,60,380,5,,141
951,27,381,1,6,86
952,32,381,1,,114
953,8,382,2,,50
954,20,382,3,,122
955,27,382,3,6,86
956,26,383,1,,94
957,27,383,5,6,86
958,18,384,1,,31
959,27,384,2,6,86
960,74,384,1,,16
961,27,385,4,6,86
962,51,385,5,,72
963,27,386,3,6,86
964,35,386,4,,20
965,66,386,2,,140
966,2,387,1,,74
967,51,387,3,,72
968,11,388,2,,136
969,27,388,5,6,86
970,72,388,2,,82
971,20,389,4,,122
972,27,389,4,6,86
973,27,390,5,6,86
974,35,390,1,,20
975,51,390,3,,72
976,31,391,5,,87
977,45,391,10,,114
978,20,392,7,,122
979,60,392,3,,141
980,76,392,1,,59
981,6,393,4,,144
982,61,393,1,,22
983,42,394,5,,33
984,61,394,1,,22
985,72,394,3,,82
986,18,395,2,,31
987,68,395,6,,31
988,20,396,1,,122
989,35,396,3,,20
990,55,396,2,,105
991,19,397,4,,144
992,72,397,5,,82
993,38,398,1,,33
994,61,398,2,,22
995,76,398,2,,59
996,10,399,2,,37
997,27,399,3,,86
998,16,400,1,,73
999,25,400,4,,34
1000,35,400,1,,20
1001,30,401,9,,96
1002,62,401,1,,14
1003,42,402,4,,33
1004,57,402,8,,80
1005,64,402,4,,100
1006,41,403,5,,45
1007,59,403,5,,52
1008,3,404,2,,40
1009,16,404,9,,73
1010,53,404,2,,122
1011,57,405,4,,80
1012,72,405,8,,82
1013,9,406,4,,117
1014,39,406,3,,121
1015,42,406,2,,33
1016,33,407,5,,15
1017,45,407,3,,114
1018,25,408,3,,34
1019,34,408,5,,67
1020,64,408,7,,100
1021,19,409,1,,144
1022,23,409,1,,16
1023,25,410,4,,34
1024,61,410,2,,22
1025,68,410,6,,31
1026,4,411,2,,59
1027,36,411,3,,68
1028,24,412,1,,105
1029,27,412,1,,86
1030,76,412,3,,59
1031,37,413,4,,92
1032,62,413,4,,14
1033,29,414,5,,143
1034,70,414,3,,5
1035,76,414,2,,59
1036,13,415,4,,17
1037,17,415,7,,24
1038,39,416,4,,121
1039,41,416,2,,45
1040,46,416,9,,124
1041,10,417,3,,37
1042,47,417,3,,15
1043,19,418,4,,144
1044,29,418,1,,143
1045,53,418,4,,122
1046,10,419,5,,37
1047,73,419,3,,90
1048,14,420,2,,29
1049,17,420,3,,24
1050,19,420,2,,144
1051,38,421,5,,33
1052,51,421,5,,72
1053,11,422,4,,136
1054,32,422,2,,114
1055,58,422,1,,88
1056,5,423,2,,121
1057,36,423,4,,68
1058,15,424,2,,18
1059,24,424,5,,105
1060,47,424,3,,15
1061,19,425,4,,144
1062,41,425,4,,45
1063,22,426,3,,5
1064,23,426,3,,16
1065,57,426,10,,80
1066,48,427,2,,60
1067,66,427,4,,140
1068,2,428,1,,74
1069,11,428,3,,136
1070,70,428,4,,5
1071,54,429,5,,4
1072,72,429,7,,82
1073,20,430,1,,122
1074,23,430,1,,16
1075,44,430,4,,118
1076,7,431,2,,77
1077,69,431,1,7,83
1078,23,432,4,,16
1079,58,432,5,,88
1080,69,432,2,7,83
1081,54,433,3,,4
1082,69,433,3,7,83
1083,4,434,7,,59
1084,41,434,1,,45
1085,69,434,3,7,83
1086,20,435,4,,122
1087,69,435,5,7,83
1088,14,436,2,,29
1089,53,436,2,,122
1090,69,436,3,7,83
1091,61,437,5,8,22
1092,69,437,1,7,83
1093,34,438,3,,67
1094,61,438,5,8,22
1095,69,438,3,7,83
1096,34,439,1,,67
1097,61,439,1,8,22
1098,7,440,3,,77
1099,8,440,4,,50
1100,69,440,1,7,83
1101,61,441,4,8,22
1102,69,441,2,7,83
1103,46,442,2,,124
1104,61,442,2,8,22
1105,69,442,3,7,83
1106,51,443,5,,72
1107,69,443,9,7,83
1108,50,444,1,,24
1109,61,444,3,8,22
1110,69,444,4,7,83
1111,8,445,1,,50
1112,61,445,4,8,22
1113,40,446,2,,114
1114,61,446,3,8,22
1115,69,446,3,7,83
1116,61,447,4,8,22
1117,69,447,6,7,83
1118,23,448,2,,16
1119,61,448,4,8,22
1120,69,448,10,7,83
1121,40,449,5,,114
1122,69,449,3,7,83
1123,1,450,4,,34
1124,61,450,2,8,22
1125,69,450,5,7,83
1126,61,451,4,8,22
1127,69,451,3,7,83
1128,22,452,2,,5
1129,61,452,3,8,22
1130,69,452,5,7,83
1131,61,453,3,8,22
1132,69,453,2,7,83
1133,51,454,4,,72
1134,61,454,5,8,22
1135,69,454,5,7,83
1136,2,455,3,,74
1137,61,455,4,8,22
1138,37,456,2,,92
1139,61,456,5,8,22
1140,68,456,3,,31
1141,3,457,5,,40
1142,61,457,1,8,22
1143,2,458,2,,74
1144,53,458,2,,122
1145,69,458,5,7,83
1146,40,459,4,,114
1147,61,459,1,8,22
1148,61,460,2,8,22
1149,69,460,3,7,83
1150,70,460,3,,5
1151,61,461,1,8,22
1152,69,461,3,7,83
1153,61,462,2,8,22
1154,69,462,2,7,83
1155,73,462,5,,90
1156,61,463,1,8,22
1157,69,463,3,7,83
1158,40,464,1,,114
1159,61,464,5,8,22
1160,68,464,5,,31
1161,10,465,1,,37
1162,61,465,1,8,22
1163,18,466,2,,31
1164,35,466,4,,20
1165,61,466,3,8,22
1166,32,467,5,,114
1167,61,467,3,8,22
1168,40,468,2,,114
1169,61,468,2,8,22
1170,71,468,1,,74
1171,35,469,2,,20
1172,42,469,2,,33
1173,54,470,3,,4
1174,61,470,2,8,22
1175,71,470,4,,74
1176,20,471,2,,122
1177,23,471,4,,16
1178,52,472,2,,121
1179,61,472,2,8,22
1180,75,472,3,,108
1181,61,473,5,8,22
1182,62,473,3,,14
1183,52,474,10,,121
1184,59,474,9,,52
1185,61,474,5,8,22
1186,24,475,4,,105
1187,41,475,5,,45
1188,60,476,4,,141
1189,61,476,5,8,22
1190,64,476,10,,100
1191,29,477,1,,143
1192,61,477,2,8,22
1193,14,478,2,,29
1194,15,478,5,,18
1195,61,478,5,8,22
1196,15,479,5,,18
1197,16,479,3,,73
1198,13,480,1,,17
1199,28,480,2,,128
1200,64,480,1,,100
1201,26,481,1,,94
1202,40,481,2,,114
1203,17,482,5,,24
1204,37,482,8,,92
1205,54,482,1,,4
1206,5,483,5,,121
1207,70,483,3,,5
1208,17,484,2,,24
1209,51,484,2,,72
1210,63,484,4,,103
1211,2,485,4,,74
1212,31,485,4,,87
1213,29,486,1,,143
1214,66,486,2,,140
1215,75,486,10,,108
1216,42,487,5,,33
1217,47,487,4,,15
1218,33,488,1,,15
1219,61,488,7,,22
1220,66,488,8,,140
1221,17,489,5,,24
1222,25,489,4,,34
