Order_id,branch_id,customer_id,time,payment_method
341,100,250,2021-07-05 23:35:01,Debit Card
342,100,229,2021-07-06 06:23:34,Debit Card
343,100,75,2021-07-06 19:06:52,Cash
344,100,5,2021-07-07 07:23:43,Debit Card
345,100,12,2021-07-07 10:16:51,Debit Card
346,100,194,2021-07-07 12:39:47,Debit Card
347,100,24,2021-07-07 14:22:08,Debit Card
348,100,25,2021-07-08 00:38:50,Debit Card
349,100,48,2021-07-08 13:52:54,Cash
350,100,232,2021-07-08 19:25:14,Debit Card
351,100,80,2021-07-09 08:26:25,Cash
352,100,4,2021-07-09 21:01:26,Cash
353,100,23,2021-07-10 06:03:05,Cash
354,100,244,2021-07-10 20:40:23,Debit Card
355,100,86,2021-07-11 18:19:14,Cash
356,100,117,2021-07-11 20:32:10,Cash
357,100,166,2021-07-12 13:47:33,Debit Card
358,100,239,2021-07-12 20:07:41,Cash
359,100,262,2021-07-12 20:40:21,Cash
360,100,222,2021-07-13 15:07:28,Cash
361,100,143,2021-07-13 17:55:55,Debit Card
362,100,263,2021-07-13 22:55:24,Debit Card
363,100,153,2021-07-14 00:21:27,Debit Card
364,100,26,2021-07-14 22:35:44,Debit Card
365,100,200,2021-07-15 00:16:16,Debit Card
366,100,127,2021-07-15 07:43:48,Debit Card
367,100,130,2021-07-16 09:24:20,Cash
368,100,79,2021-07-16 18:12:00,Cash
369,100,239,2021-07-16 22:47:44,Debit Card
370,100,248,2021-07-17 10:53:37,Cash
371,100,68,2021-07-17 20:40:32,Debit Card
372,100,171,2021-07-18 19:36:42,Cash
373,100,29,2021-07-18 23:46:13,Cash
374,100,112,2021-07-19 04:29:45,Debit Card
375,100,211,2021-07-19 09:17:37,Cash
376,100,48,2021-07-19 21:11:55,Debit Card
377,100,42,2021-07-19 23:54:44,Cash
378,100,173,2021-07-20 08:31:47,Cash
379,100,262,2021-07-20 16:15:04,Cash
380,100,95,2021-07-21 13:04:19,Debit Card
381,100,246,2021-07-21 16:39:09,Cash
382,100,78,2021-07-21 17:44:03,Debit Card
383,100,213,2021-07-21 21:58:19,Debit Card
384,100,206,2021-07-22 11:04:01,Debit Card
385,100,156,2021-07-22 13:41:59,Cash
386,100,97,2021-07-23 23:04:26,Debit Card
387,100,205,2021-07-23 23:11:54,Debit Card
388,100,289,2021-07-24 08:19:35,Cash
389,100,71,2021-07-24 17:46:25,Debit Card
390,100,87,2021-07-24 18:56:59,Cash
391,100,236,2021-07-25 06:21:05,Cash
392,100,112,2021-07-25 11:30:19,Cash
393,100,246,2021-07-25 23:59:48,Cash
394,100,77,2021-07-26 01:20:05,Cash
395,100,152,2021-07-26 03:09:43,Debit Card
396,100,205,2021-07-26 13:30:59,Debit Card
397,100,165,2021-07-26 16:54:16,Debit Card
398,100,114,2021-07-27 02:10:37,Cash
399,100,289,2021-07-27 10:01:43,Debit Card
400,100,81,2021-07-28 08:30:52,Cash
401,100,215,2021-07-28 16:33:54,Cash
402,100,88,2021-07-28 19:20:43,Debit Card
403,100,179,2021-07-29 07:59:58,Cash
404,100,151,2021-07-29 20:22:54,Cash
405,100,222,2021-07-30 07:33:29,Cash
406,100,86,2021-07-30 22:43:18,Debit Card
407,100,59,2021-07-31 04:19:04,Debit Card
408,100,103,2021-07-31 10:44:13,Debit Card
409,100,256,2021-08-01 10:46:16,Cash
410,100,169,2021-08-01 17:28:38,Debit Card
411,100,256,2021-08-01 20:37:07,Cash
412,100,85,2021-08-02 03:05:50,Cash
413,100,87,2021-08-02 17:23:10,Debit Card
414,100,270,2021-08-02 18:45:40,Debit Card
415,100,7,2021-08-03 17:32:38,Debit Card
416,100,77,2021-08-03 23:38:55,Debit Card
417,100,104,2021-08-04 05:59:22,Debit Card
418,100,87,2021-08-04 22:19:52,Cash
419,100,180,2021-08-05 08:46:21,Debit Card
420,100,290,2021-08-05 18:29:55,Cash
421,100,283,2021-08-05 23:55:39,Debit Card
422,100,259,2021-08-06 08:45:34,Cash
423,100,266,2021-08-06 18:40:56,Debit Card
424,100,80,2021-08-07 03:00:13,Debit Card
425,100,100,2021-08-07 05:31:10,Debit Card
426,100,303,2021-08-07 05:42:15,Debit Card
427,100,304,2021-08-07 15:29:00,Debit Card
428,100,159,2021-08-08 01:35:40,Cash
429,100,12,2021-08-08 05:08:46,Cash
430,100,28,2021-08-08 18:51:19,Debit Card
431,100,295,2021-08-09 02:48:58,Debit Card
432,100,54,2021-08-09 07:39:23,Debit Card
433,100,291,2021-08-10 01:22:57,Cash
434,100,66,2021-08-10 01:34:46,Debit Card
435,100,48,2021-08-10 07:06:07,Cash
436,100,75,2021-08-10 12:59:51,Debit Card
437,100,166,2021-08-11 11:11:02,Cash
438,100,120,2021-08-11 15:07:19,Cash
439,100,123,2021-08-12 02:13:58,Debit Card
440,100,266,2021-08-12 02:24:56,Debit Card
441,100,284,2021-08-12 03:35:07,Debit Card
442,100,296,2021-08-12 17:40:23,Cash
443,100,253,2021-08-13 05:54:56,Cash
444,100,121,2021-08-13 21:30:59,Cash
445,100,45,2021-08-14 04:51:47,Debit Card
446,100,196,2021-08-14 13:23:31,Cash
447,100,315,2021-08-15 00:06:52,Cash
448,100,279,2021-08-15 08:41:50,Cash
449,100,32,2021-08-16 04:34:47,Cash
450,100,278,2021-08-16 22:18:47,Debit Card
451,100,123,2021-08-17 09:57:00,Debit Card
452,100,127,2021-08-17 16:00:48,Cash
453,100,26,2021-08-17 20:18:11,Cash
454,100,199,2021-08-18 03:21:11,Debit Card
455,100,294,2021-08-18 07:02:26,Cash
456,100,107,2021-08-18 14:58:15,Debit Card
457,100,225,2021-08-18 19:23:06,Debit Card
458,100,28,2021-08-19 06:58:16,Cash
459,100,299,2021-08-19 15:36:22,Cash
460,100,35,2021-08-19 21:27:14,Cash
461,100,179,2021-08-19 23:43:22,Cash
462,100,336,2021-08-20 18:39:45,Cash
463,100,33,2021-08-20 21:36:00,Debit Card
464,100,145,2021-08-21 06:21:24,Debit Card
465,100,179,2021-08-21 06:48:54,Debit Card
466,100,169,2021-08-21 15:28:43,Cash
467,100,277,2021-08-22 04:03:19,Debit Card
468,100,30,2021-08-22 10:13:04,Cash
469,100,196,2021-08-22 14:47:38,Cash
470,100,174,2021-08-22 19:59:45,Debit Card
471,100,1,2021-08-23 08:12:07,Debit Card
472,100,103,2021-08-23 14:57:01,Debit Card
473,100,266,2021-08-24 10:01:17,Cash
474,100,227,2021-08-24 10:06:53,Cash
475,100,189,2021-08-25 06:15:28,Debit Card
476,100,347,2021-08-25 16:27:05,Debit Card
477,100,261,2021-08-26 04:06:19,Cash
478,100,106,2021-08-26 11:34:46,Debit Card
479,100,219,2021-08-27 03:00:45,Debit Card
480,100,338,2021-08-27 03:34:12,Debit Card
481,100,347,2021-08-27 05:47:33,Cash
482,100,25,2021-08-28 03:06:15,Debit Card
483,100,359,2021-08-28 17:48:08,Debit Card
484,100,106,2021-08-28 22:22:06,Debit Card
485,100,227,2021-08-29 14:24:31,Cash
486,100,9,2021-08-29 15:34:14,Debit Card
487,100,354,2021-08-29 23:14:21,Debit Card
488,100,15,2021-08-30 09:37:40,Debit Card
489,100,87,2021-08-30 23:14:42,Cash
490,100,155,2021-08-31 06:31:22,Cash
491,100,297,2021-08-31 20:04:57,Cash
492,100,106,2021-09-01 00:58:02,Cash
493,100,293,2021-09-01 06:15:58,Cash
494,100,110,2021-09-02 01:34:31,Cash
495,100,85,2021-09-02 16:43:15,Cash
496,100,235,2021-09-03 04:24:54,Cash
497,100,135,2021-09-03 21:14:29,Debit Card
498,100,168,2021-09-03 22:56:48,Cash
499,100,217,2021-09-04 16:35:58,Debit Card
500,100,69,2021-09-04 21:35:49,Debit Card
501,100,117,2021-09-05 02:40:10,Debit Card
502,100,285,2021-09-05 12:02:08,Cash
503,100,106,2021-09-05 21:41:59,Cash
504,100,45,2021-09-06 08:36:12,Debit Card
505,100,362,2021-09-06 21:00:07,Debit Card
506,100,78,2021-09-07 02:20:37,Cash
507,100,116,2021-09-07 14:19:28,Cash
508,100,92,2021-09-07 17:07:17,Debit Card
509,100,318,2021-09-08 04:12:30,Cash
510,100,34,2021-09-08 10:36:36,Cash
511,100,208,2021-09-08 20:28:04,Cash
512,100,204,2021-09-09 05:25:29,Debit Card
513,100,343,2021-09-09 14:09:50,Cash
514,100,267,2021-09-10 17:42:01,Cash
515,100,180,2021-09-10 23:52:20,Debit Card
516,100,302,2021-09-11 03:44:55,Debit Card
517,100,343,2021-09-11 14:29:24,Debit Card
518,100,267,2021-09-11 19:03:24,Debit Card
519,100,294,2021-09-12 01:40:05,Cash
520,100,365,2021-09-12 20:23:51,Debit Card
521,100,276,2021-09-13 00:45:18,Debit Card
522,100,273,2021-09-13 07:45:59,Cash
523,100,253,2021-09-13 09:01:23,Cash
524,100,2,2021-09-13 12:36:48,Debit Card
525,100,195,2021-09-13 14:01:13,Debit Card
526,100,362,2021-09-13 19:12:59,Cash
527,100,213,2021-09-14 00:02:31,Debit Card
528,100,78,2021-09-14 01:38:02,Debit Card
529,100,200,2021-09-14 11:55:37,Debit Card
530,100,385,2021-09-15 01:43:02,Debit Card
531,100,210,2021-09-15 03:07:17,Cash
532,100,78,2021-09-15 06:30:16,Debit Card
533,100,202,2021-09-15 20:00:52,Cash
534,100,144,2021-09-16 12:46:00,Cash
535,100,140,2021-09-16 17:53:12,Debit Card
536,100,252,2021-09-17 05:09:32,Cash
537,100,270,2021-09-17 07:40:56,Debit Card
538,100,24,2021-09-17 20:41:11,Cash
539,100,251,2021-09-18 04:17:52,Cash
540,100,238,2021-09-18 10:38:12,Cash
541,100,242,2021-09-19 01:12:18,Debit Card
542,100,384,2021-09-19 10:57:17,Debit Card
543,100,378,2021-09-19 23:11:22,Cash
544,100,274,2021-09-20 06:06:27,Cash
545,100,210,2021-09-20 13:23:08,Debit Card
546,100,403,2021-09-21 01:58:04,Cash
547,100,398,2021-09-21 19:07:34,Cash
548,100,121,2021-09-22 05:39:35,Cash
549,100,181,2021-09-22 06:07:45,Debit Card
550,100,369,2021-09-23 05:07:57,Cash
551,100,354,2021-09-23 14:17:48,Cash
552,100,389,2021-09-24 10:17:55,Cash
553,100,268,2021-09-24 17:27:42,Debit Card
554,100,73,2021-09-25 21:34:13,Debit Card
555,100,378,2021-09-25 22:31:25,Debit Card
556,100,367,2021-09-26 05:22:49,Cash
557,100,147,2021-09-26 13:45:18,Debit Card
558,100,346,2021-09-26 17:10:15,Cash
559,100,253,2021-09-27 07:12:07,Debit Card
560,100,71,2021-09-27 13:03:43,Debit Card
561,100,35,2021-09-27 18:18:04,Debit Card
562,100,144,2021-09-27 23:17:53,Cash
563,100,349,2021-09-28 10:26:28,Debit Card
564,100,66,2021-09-28 13:31:32,Cash
565,100,22,2021-09-28 21:43:12,Cash
566,100,151,2021-09-29 19:20:12,Debit Card
567,100,88,2021-09-29 19:32:46,Cash
568,100,28,2021-09-30 13:47:18,Cash
569,100,43,2021-09-30 19:52:30,Cash
570,100,404,2021-09-30 23:48:07,Debit Card
571,100,394,2021-10-01 00:11:18,Cash
572,100,136,2021-10-01 05:01:46,Cash
573,100,64,2021-10-01 23:17:21,Debit Card
574,100,359,2021-10-02 02:45:42,Debit Card
575,100,417,2021-10-02 05:57:37,Cash
576,100,102,2021-10-02 09:47:31,Debit Card
577,100,97,2021-10-02 10:46:37,Cash
578,100,44,2021-10-03 05:03:31,Debit Card
579,100,215,2021-10-03 08:56:59,Debit Card
580,100,104,2021-10-04 10:46:22,Cash
581,100,93,2021-10-04 20:52:33,Cash
