Order_id,scheduled_deliver_date,deliver_date
68,2021-04-01,2021-03-31
69,2021-03-29,2021-03-27
70,2021-03-29,2021-03-29
71,2021-04-02,2021-03-31
72,2021-03-30,2021-03-30
73,2021-04-02,2021-04-01
74,2021-03-30,2021-03-29
75,2021-03-31,2021-03-29
76,2021-04-03,2021-04-02
77,2021-03-31,2021-03-30
78,2021-04-05,2021-04-05
79,2021-04-08,2021-04-07
80,2021-04-10,2021-04-09
81,2021-04-01,2021-04-01
82,2021-04-07,2021-04-05
83,2021-04-09,2021-04-06
84,2021-04-07,2021-04-07
85,2021-04-04,2021-04-03
86,2021-04-13,2021-04-10
87,2021-04-10,2021-04-15
88,2021-04-09,2021-04-09
89,2021-04-05,2021-04-03
90,2021-04-11,2021-04-10
91,2021-04-10,2021-04-09
92,2021-04-07,2021-04-04
93,2021-04-09,2021-04-07
94,2021-04-06,2021-04-05
95,2021-04-13,2021-04-12
96,2021-04-10,2021-04-07
97,2021-04-05,2021-04-03
98,2021-04-09,2021-04-09
99,2021-04-07,2021-04-07
100,2021-04-15,2021-04-13
101,2021-04-19,2021-04-19
102,2021-04-10,2021-04-07
103,2021-04-15,2021-04-14
104,2021-04-12,2021-04-10
105,2021-04-17,2021-04-16
106,2021-04-15,2021-04-12
107,2021-04-18,2021-04-17
108,2021-04-14,2021-04-13
109,2021-04-10,2021-04-09
110,2021-04-11,2021-04-09
111,2021-04-19,2021-04-17
112,2021-04-18,2021-04-17
113,2021-04-13,2021-04-11
114,2021-04-17,2021-04-17
115,2021-04-14,2021-04-12
116,2021-04-21,2021-04-19
117,2021-04-12,2021-04-10
118,2021-04-13,2021-04-21
119,2021-04-16,2021-04-15
120,2021-04-30,2021-04-30
121,2021-04-13,2021-04-11
122,2021-04-20,2021-04-20
123,2021-04-12,2021-04-09
124,2021-04-12,2021-04-11
125,2021-04-16,2021-04-13
126,2021-04-13,2021-04-11
127,2021-04-20,2021-04-18
128,2021-04-22,2021-04-21
129,2021-04-15,2021-04-15
130,2021-04-19,2021-04-18
131,2021-04-20,2021-04-17
132,2021-04-14,2021-04-13
133,2021-04-23,2021-04-20
134,2021-04-23,2021-04-20
135,2021-04-17,2021-04-14
136,2021-04-22,2021-04-20
137,2021-04-16,2021-04-13
138,2021-04-15,2021-04-13
139,2021-04-17,2021-04-17
140,2021-04-21,2021-04-20
141,2021-04-18,2021-04-16
142,2021-04-23,2021-04-22
143,2021-05-01,2021-04-28
144,2021-04-20,2021-04-19
145,2021-04-20,2021-04-18
146,2021-04-24,2021-04-22
147,2021-05-01,2021-04-29
148,2021-04-30,2021-04-27
149,2021-05-01,2021-04-29
150,2021-05-03,2021-05-03
151,2021-05-05,2021-05-03
152,2021-05-22,2021-05-19
153,2021-05-02,2021-04-30
154,2021-04-27,2021-04-25
155,2021-04-27,2021-04-24
156,2021-04-25,2021-04-24
157,2021-05-02,2021-05-01
158,2021-05-05,2021-05-04
159,2021-05-02,2021-05-02
160,2021-04-28,2021-04-25
161,2021-05-07,2021-05-07
162,2021-05-06,2021-05-04
163,2021-05-05,2021-05-03
164,2021-05-01,2021-04-28
165,2021-04-29,2021-04-29
166,2021-05-08,2021-05-07
167,2021-05-27,2021-05-25
168,2021-05-11,2021-05-10
169,2021-05-11,2021-05-11
170,2021-05-02,2021-05-01
171,2021-05-10,2021-05-07
172,2021-05-11,2021-05-10
173,2021-05-14,2021-05-14
174,2021-05-08,2021-05-08
175,2021-05-09,2021-05-06
176,2021-05-05,2021-05-04
177,2021-05-10,2021-05-08
178,2021-05-04,2021-05-04
179,2021-05-02,2021-04-29
180,2021-05-11,2021-05-09
181,2021-05-08,2021-05-06
182,2021-05-03,2021-04-30
183,2021-05-11,2021-05-11
184,2021-05-07,2021-05-05
185,2021-05-10,2021-05-08
186,2021-05-09,2021-05-09
187,2021-05-24,2021-05-22
188,2021-05-11,2021-05-08
189,2021-05-04,2021-05-01
190,2021-05-07,2021-05-07
191,2021-05-14,2021-05-11
192,2021-05-04,2021-05-03
193,2021-05-10,2021-05-09
194,2021-05-07,2021-05-04
195,2021-05-04,2021-05-03
196,2021-05-05,2021-05-04
197,2021-05-09,2021-05-08
198,2021-05-19,2021-05-19
199,2021-05-28,2021-05-25
200,2021-05-18,2021-05-18
201,2021-05-14,2021-05-12
202,2021-05-26,2021-05-25
203,2021-05-18,2021-05-18
204,2021-05-15,2021-05-14
205,2021-05-10,2021-05-09
206,2021-05-14,2021-05-11
207,2021-06-06,2021-06-06
208,2021-05-11,2021-05-11
209,2021-05-13,2021-05-12
210,2021-05-13,2021-05-10
211,2021-05-12,2021-05-11
212,2021-05-21,2021-05-21
213,2021-05-21,2021-05-21
214,2021-05-18,2021-05-16
215,2021-05-26,2021-05-24
216,2021-05-27,2021-05-27
217,2021-05-17,2021-05-15
218,2021-05-16,2021-05-14
219,2021-05-23,2021-05-23
220,2021-05-19,2021-05-19
221,2021-05-20,2021-05-18
222,2021-05-17,2021-05-15
223,2021-05-16,2021-05-15
224,2021-05-21,2021-05-18
225,2021-05-22,2021-05-20
226,2021-05-22,2021-05-19
227,2021-05-22,2021-05-21
228,2021-05-19,2021-05-16
229,2021-05-17,2021-05-15
230,2021-05-25,2021-05-23
231,2021-05-24,2021-05-21
232,2021-05-18,2021-05-16
233,2021-05-25,2021-05-23
234,2021-05-18,2021-05-18
235,2021-05-19,2021-05-17
236,2021-05-25,2021-05-22
237,2021-05-28,2021-05-26
238,2021-06-19,2021-06-19
239,2021-05-27,2021-05-27
240,2021-05-27,2021-05-26
241,2021-05-27,2021-05-24
242,2021-05-22,2021-05-22
243,2021-05-27,2021-05-27
244,2021-06-02,2021-06-01
245,2021-06-04,2021-06-04
246,2021-05-28,2021-05-26
247,2021-06-01,2021-05-31
248,2021-06-03,2021-05-31
249,2021-06-02,2021-05-31
250,2021-05-30,2021-05-27
251,2021-05-31,2021-05-29
252,2021-05-28,2021-05-25
253,2021-06-03,2021-06-02
254,2021-05-28,2021-05-27
255,2021-05-31,2021-05-29
256,2021-06-02,2021-05-30
257,2021-06-03,2021-05-31
258,2021-05-31,2021-05-28
259,2021-05-30,2021-05-29
260,2021-06-16,2021-06-16
261,2021-05-27,2021-05-24
262,2021-06-26,2021-06-23
263,2021-05-29,2021-05-28
264,2021-06-15,2021-06-15
265,2021-06-08,2021-06-05
266,2021-06-06,2021-06-04
267,2021-06-10,2021-06-10
268,2021-06-05,2021-06-03
269,2021-06-21,2021-06-21
270,2021-06-06,2021-06-05
271,2021-06-11,2021-06-11
272,2021-06-15,2021-06-14
273,2021-06-14,2021-06-13
274,2021-06-16,2021-06-14
275,2021-06-17,2021-06-17
276,2021-06-08,2021-06-05
277,2021-06-18,2021-06-18
278,2021-06-11,2021-06-09
279,2021-07-02,2021-06-30
280,2021-06-21,2021-06-21
281,2021-06-17,2021-06-16
282,2021-06-09,2021-06-09
283,2021-06-23,2021-06-20
284,2021-06-14,2021-06-14
285,2021-06-18,2021-06-17
286,2021-06-17,2021-06-15
287,2021-06-20,2021-06-19
288,2021-06-30,2021-06-28
289,2021-06-17,2021-06-17
290,2021-06-16,2021-06-15
291,2021-07-09,2021-07-06
292,2021-06-16,2021-06-16
293,2021-06-20,2021-06-18
294,2021-06-18,2021-06-18
295,2021-06-13,2021-06-10
296,2021-06-14,2021-06-12
297,2021-06-22,2021-06-19
298,2021-06-18,2021-06-17
299,2021-06-15,2021-06-14
300,2021-06-20,2021-06-20
301,2021-06-15,2021-06-14
302,2021-06-20,2021-06-18
303,2021-06-14,2021-06-14
304,2021-06-21,2021-06-18
305,2021-06-22,2021-06-20
306,2021-06-13,2021-06-13
307,2021-06-20,2021-06-19
308,2021-06-14,2021-06-13
309,2021-06-18,2021-06-18
310,2021-06-23,2021-06-22
311,2021-06-22,2021-06-21
312,2021-06-23,2021-06-23
313,2021-06-15,2021-06-13
314,2021-06-24,2021-06-24
315,2021-06-26,2021-06-24
316,2021-06-20,2021-06-20
317,2021-06-25,2021-06-25
318,2021-06-19,2021-06-18
319,2021-06-19,2021-06-19
320,2021-06-20,2021-06-18
321,2021-06-29,2021-06-29
322,2021-06-29,2021-06-27
323,2021-07-04,2021-07-04
324,2021-06-23,2021-06-20
325,2021-06-27,2021-06-26
326,2021-06-22,2021-06-19
327,2021-07-13,2021-07-10
328,2021-06-25,2021-06-23
329,2021-06-20,2021-06-17
330,2021-06-27,2021-06-26
331,2021-07-01,2021-06-29
332,2021-07-06,2021-07-06
333,2021-07-09,2021-07-09
334,2021-07-02,2021-07-02
335,2021-07-05,2021-07-02
336,2021-07-03,2021-06-30
337,2021-06-30,2021-06-28
338,2021-06-30,2021-06-28
339,2021-07-04,2021-07-01
340,2021-07-05,2021-07-02
341,2021-07-02,2021-07-02
342,2021-07-05,2021-07-04
343,2021-06-29,2021-06-28
344,2021-06-30,2021-06-30
345,2021-07-07,2021-07-07
346,2021-06-30,2021-06-27
347,2021-07-19,2021-07-18
348,2021-07-20,2021-07-20
349,2021-07-20,2021-07-19
350,2021-07-11,2021-07-08
351,2021-07-09,2021-07-08
352,2021-07-08,2021-07-07
353,2021-07-04,2021-07-04
354,2021-07-26,2021-07-25
355,2021-07-04,2021-07-02
356,2021-07-05,2021-07-02
357,2021-07-07,2021-07-05
358,2021-07-03,2021-07-02
359,2021-07-12,2021-07-11
360,2021-07-06,2021-07-03
361,2021-07-03,2021-06-30
362,2021-07-06,2021-07-03
363,2021-07-07,2021-07-04
364,2021-07-08,2021-07-07
365,2021-07-02,2021-06-29
366,2021-07-04,2021-07-04
367,2021-07-14,2021-07-14
368,2021-07-07,2021-07-06
369,2021-07-14,2021-07-13
370,2021-07-11,2021-07-08
371,2021-07-13,2021-07-12
372,2021-07-04,2021-07-04
373,2021-07-04,2021-07-04
374,2021-08-01,2021-07-29
375,2021-07-20,2021-07-19
376,2021-07-16,2021-07-15
377,2021-07-14,2021-07-13
378,2021-07-09,2021-07-07
379,2021-07-08,2021-07-07
380,2021-07-30,2021-07-30
381,2021-07-09,2021-07-08
382,2021-07-11,2021-07-08
383,2021-07-13,2021-07-10
384,2021-07-19,2021-07-19
385,2021-07-21,2021-07-18
386,2021-08-01,2021-08-11
387,2021-07-31,2021-07-29
388,2021-07-12,2021-07-12
389,2021-07-17,2021-07-17
390,2021-07-21,2021-07-19
391,2021-07-16,2021-07-13
392,2021-07-14,2021-07-11
393,2021-07-13,2021-07-12
394,2021-07-21,2021-07-19
395,2021-07-23,2021-07-20
396,2021-07-17,2021-07-15
397,2021-07-23,2021-07-25
398,2021-07-18,2021-07-18
399,2021-07-17,2021-07-14
400,2021-07-25,2021-07-22
401,2021-07-22,2021-07-22
402,2021-07-19,2021-07-17
403,2021-07-15,2021-07-14
404,2021-07-17,2021-07-14
405,2021-07-24,2021-07-23
406,2021-07-21,2021-07-19
407,2021-07-23,2021-07-22
408,2021-07-16,2021-07-13
409,2021-07-21,2021-07-18
410,2021-07-17,2021-07-17
411,2021-08-12,2021-08-10
412,2021-07-18,2021-07-15
413,2021-07-22,2021-07-19
414,2021-07-16,2021-07-16
415,2021-07-20,2021-07-18
416,2021-08-14,2021-08-14
417,2021-07-26,2021-08-04
418,2021-07-28,2021-07-27
419,2021-07-19,2021-07-19
420,2021-07-31,2021-07-31
421,2021-07-28,2021-07-26
422,2021-08-18,2021-08-15
423,2021-07-28,2021-07-28
424,2021-07-22,2021-07-22
425,2021-07-21,2021-07-18
426,2021-07-28,2021-07-26
427,2021-07-26,2021-07-26
428,2021-07-21,2021-07-19
429,2021-08-07,2021-08-06
430,2021-08-01,2021-08-01
431,2021-08-17,2021-08-17
432,2021-07-24,2021-07-23
433,2021-07-26,2021-07-23
434,2021-07-29,2021-07-27
435,2021-08-02,2021-07-31
436,2021-07-25,2021-07-24
437,2021-08-06,2021-08-04
438,2021-08-02,2021-07-31
439,2021-08-02,2021-08-01
440,2021-08-02,2021-07-31
441,2021-08-04,2021-08-03
442,2021-08-03,2021-07-31
443,2021-07-30,2021-07-28
444,2021-08-06,2021-08-05
445,2021-07-29,2021-07-27
446,2021-08-02,2021-08-01
447,2021-08-02,2021-07-30
448,2021-08-05,2021-08-02
449,2021-07-29,2021-07-28
450,2021-08-02,2021-08-02
451,2021-08-02,2021-07-31
452,2021-08-08,2021-08-08
453,2021-08-04,2021-08-03
454,2021-08-21,2021-08-18
455,2021-08-03,2021-07-31
456,2021-08-12,2021-08-12
457,2021-08-06,2021-08-03
458,2021-08-10,2021-08-07
459,2021-08-13,2021-08-13
460,2021-08-05,2021-08-04
461,2021-08-20,2021-08-19
462,2021-08-14,2021-08-14
463,2021-08-13,2021-08-10
464,2021-09-03,2021-09-03
465,2021-08-07,2021-08-05
466,2021-08-08,2021-08-07
467,2021-08-14,2021-08-13
468,2021-08-11,2021-08-08
469,2021-08-17,2021-08-17
470,2021-08-10,2021-08-09
471,2021-08-09,2021-08-09
472,2021-08-10,2021-08-08
473,2021-08-14,2021-08-14
474,2021-08-14,2021-08-14
475,2021-08-08,2021-08-06
476,2021-08-14,2021-08-13
477,2021-09-08,2021-09-06
478,2021-08-19,2021-08-17
479,2021-08-16,2021-08-16
480,2021-08-27,2021-08-25
481,2021-08-18,2021-08-18
482,2021-08-14,2021-08-14
483,2021-08-16,2021-08-13
484,2021-08-15,2021-08-12
485,2021-08-20,2021-08-20
486,2021-08-13,2021-08-12
487,2021-08-18,2021-08-15
488,2021-08-11,2021-08-08
489,2021-08-18,2021-08-17
490,2021-08-14,2021-08-11
491,2021-08-21,2021-08-18
492,2021-08-17,2021-08-14
493,2021-08-22,2021-08-22
494,2021-08-16,2021-08-13
495,2021-08-15,2021-08-13
496,2021-08-17,2021-08-17
497,2021-08-17,2021-08-16
498,2021-08-18,2021-08-16
499,2021-08-24,2021-08-21
500,2021-08-26,2021-08-28
501,2021-08-22,2021-08-20
502,2021-08-23,2021-08-20
503,2021-08-21,2021-08-18
504,2021-08-20,2021-08-17
505,2021-08-30,2021-08-27
506,2021-08-29,2021-08-26
507,2021-09-18,2021-09-15
508,2021-08-24,2021-08-23
509,2021-08-30,2021-08-28
510,2021-08-28,2021-08-28
511,2021-08-29,2021-08-27
512,2021-09-03,2021-09-01
513,2021-09-23,2021-09-21
514,2021-08-30,2021-08-29
515,2021-08-31,2021-08-31
516,2021-09-07,2021-09-04
517,2021-08-26,2021-08-23
518,2021-09-04,2021-09-04
519,2021-08-27,2021-08-24
520,2021-09-18,2021-09-15
521,2021-09-05,2021-09-02
522,2021-08-29,2021-08-26
523,2021-08-28,2021-08-26
524,2021-08-28,2021-08-26
525,2021-09-07,2021-09-06
526,2021-09-05,2021-09-04
527,2021-09-03,2021-08-31
528,2021-09-02,2021-09-01
529,2021-09-10,2021-09-07
530,2021-09-04,2021-09-01
531,2021-09-07,2021-09-07
532,2021-09-05,2021-09-02
533,2021-08-30,2021-08-30
534,2021-09-03,2021-09-01
535,2021-09-26,2021-09-26
536,2021-09-05,2021-09-04
537,2021-09-06,2021-09-06
538,2021-09-11,2021-09-08
539,2021-09-07,2021-09-07
540,2021-10-03,2021-10-02
541,2021-09-09,2021-09-08
542,2021-09-12,2021-09-12
543,2021-09-10,2021-09-08
544,2021-09-11,2021-09-08
545,2021-09-05,2021-09-03
546,2021-09-09,2021-09-09
547,2021-09-07,2021-09-07
548,2021-09-10,2021-09-07
549,2021-10-01,2021-09-28
550,2021-09-14,2021-09-13
551,2021-09-08,2021-09-05
552,2021-09-13,2021-09-13
553,2021-09-07,2021-09-07
554,2021-09-12,2021-09-11
555,2021-09-18,2021-09-16
556,2021-09-20,2021-09-20
557,2021-09-10,2021-09-10
558,2021-09-12,2021-09-11
559,2021-09-13,2021-09-13
560,2021-09-12,2021-09-10
561,2021-09-18,2021-09-18
562,2021-09-22,2021-09-22
563,2021-09-11,2021-09-10
564,2021-09-14,2021-09-13
565,2021-09-19,2021-09-17
566,2021-10-03,2021-10-02
567,2021-09-27,2021-09-25
568,2021-09-23,2021-09-21
569,2021-09-25,2021-09-22
570,2021-09-26,2021-09-23
571,2021-09-18,2021-09-16
572,2021-09-23,2021-09-21
573,2021-09-25,2021-09-23
574,2021-10-15,2021-10-14
575,2021-09-28,2021-09-28
576,2021-09-29,2021-09-29
577,2021-09-21,2021-09-21
578,2021-09-27,2021-09-26
579,2021-09-23,2021-09-22
580,2021-09-30,2021-09-30
581,2021-09-27,2021-09-24
582,2021-09-23,2021-09-22
583,2021-09-27,2021-09-25
584,2021-09-30,2021-09-30
585,2021-09-24,2021-09-23
586,2021-10-01,2021-09-30
587,2021-10-17,2021-10-15
588,2021-09-27,2021-09-25
589,2021-09-27,2021-09-27
590,2021-10-03,2021-10-01
591,2021-10-24,2021-10-21
592,2021-10-16,2021-10-15
593,2021-09-27,2021-09-26
594,2021-09-30,2021-09-28
595,2021-09-29,2021-09-27
596,2021-10-15,2021-10-13
597,2021-09-28,2021-09-28
598,2021-09-28,2021-09-28
599,2021-09-28,2021-09-28
600,2021-10-06,2021-10-04
601,2021-10-02,2021-09-29
602,2021-09-28,2021-09-26
603,2021-09-30,2021-09-28
604,2021-09-28,2021-09-27
605,2021-09-30,2021-09-28
606,2021-10-04,2021-10-03
607,2021-10-09,2021-10-06
608,2021-10-03,2021-10-02
609,2021-10-08,2021-10-05
610,2021-10-01,2021-10-01
611,2021-10-18,2021-10-18
612,2021-10-04,2021-10-01
613,2021-10-09,2021-10-06
614,2021-10-11,2021-10-11
615,2021-10-06,2021-10-03
616,2021-10-08,2021-10-06
617,2021-10-13,2021-10-12
618,2021-10-31,2021-10-30
619,2021-10-08,2021-10-06
620,2021-10-15,2021-10-20
621,2021-10-10,2021-10-10
622,2021-10-20,2021-10-17
623,2021-10-12,2021-10-12
624,2021-10-12,2021-10-10
625,2021-10-11,2021-10-09
626,2021-10-16,2021-10-14
627,2021-10-08,2021-10-05
628,2021-10-17,2021-10-16
629,2021-10-14,2021-10-18
630,2021-10-28,2021-10-28
631,2021-10-09,2021-10-06
632,2021-10-15,2021-10-13
633,2021-10-16,2021-10-15
634,2021-10-17,2021-10-15
635,2021-10-14,2021-10-11
636,2021-10-18,2021-10-18
637,2021-10-10,2021-10-10
638,2021-10-10,2021-10-10
639,2021-11-08,2021-11-06
640,2021-10-16,2021-10-13
641,2021-10-17,2021-10-14
642,2021-10-15,2021-10-12
643,2021-10-14,2021-10-11
644,2021-10-17,2021-10-15
645,2021-10-18,2021-10-16
646,2021-10-15,2021-10-12
647,2021-10-22,2021-10-21
648,2021-10-26,2021-10-25
649,2021-10-24,2021-10-21
650,2021-10-22,2021-10-21
651,2021-10-27,2021-10-24
652,2021-10-25,2021-10-25
653,2021-10-25,2021-10-24
654,2021-10-20,2021-10-19
655,2021-11-17,2021-11-15
656,2021-10-22,2021-10-20
657,2021-10-29,2021-10-27
658,2021-10-24,2021-10-21
659,2021-10-24,2021-10-21
660,2021-10-26,2021-10-24
661,2021-10-28,2021-10-25
662,2021-10-23,2021-10-23
663,2021-10-25,2021-10-24
664,2021-10-29,2021-10-29
665,2021-10-30,2021-10-27
666,2021-10-30,2021-10-28
667,2021-11-01,2021-10-29
668,2021-11-13,2021-11-11
669,2021-11-03,2021-10-31
670,2021-10-31,2021-10-28
671,2021-10-27,2021-11-05
672,2021-10-29,2021-10-27
673,2021-10-29,2021-10-28
674,2021-10-29,2021-10-29
675,2021-10-28,2021-10-28
676,2021-11-05,2021-11-02
677,2021-11-01,2021-10-29
678,2021-10-28,2021-10-26
679,2021-11-01,2021-10-30
680,2021-10-30,2021-10-30
681,2021-10-29,2021-10-27
682,2021-10-31,2021-10-30
683,2021-11-05,2021-11-04
684,2021-10-28,2021-10-28
685,2021-11-05,2021-11-05
686,2021-11-05,2021-11-03
687,2021-11-03,2021-10-31
688,2021-11-10,2021-11-10
689,2021-10-31,2021-10-30
690,2021-10-31,2021-10-31
691,2021-11-08,2021-11-06
692,2021-11-02,2021-11-01
693,2021-11-02,2021-10-31
694,2021-11-02,2021-10-30
695,2021-11-02,2021-10-30
696,2021-11-15,2021-11-15
697,2021-11-12,2021-11-10
698,2021-11-04,2021-11-04
699,2021-11-07,2021-11-06
700,2021-11-04,2021-11-01
701,2021-11-03,2021-11-02
702,2021-11-08,2021-11-07
703,2021-11-09,2021-11-07
704,2021-11-07,2021-11-04
705,2021-11-07,2021-11-05
706,2021-11-03,2021-10-31
707,2021-11-23,2021-11-21
708,2021-11-07,2021-11-07
709,2021-11-06,2021-11-03
710,2021-11-07,2021-11-04
711,2021-11-07,2021-11-07
712,2021-11-09,2021-11-08
713,2021-11-08,2021-11-05
714,2021-11-06,2021-11-05
715,2021-11-04,2021-11-04
716,2021-11-08,2021-11-07
717,2021-11-06,2021-11-06
718,2021-11-08,2021-11-06
719,2021-11-11,2021-11-10
720,2021-11-12,2021-11-09
721,2021-11-14,2021-11-14
722,2021-11-11,2021-11-08
723,2021-12-02,2021-12-01
724,2021-11-14,2021-11-12
725,2021-11-14,2021-11-12
726,2021-11-09,2021-11-06
727,2021-11-16,2021-11-16
728,2021-11-16,2021-11-14
729,2021-11-09,2021-11-07
730,2021-11-10,2021-11-07
731,2021-11-12,2021-11-09
732,2021-11-08,2021-11-05
733,2021-11-16,2021-11-15
734,2021-11-14,2021-11-13
735,2021-11-27,2021-11-24
736,2021-11-17,2021-11-15
737,2021-11-21,2021-11-21
738,2021-11-19,2021-11-16
739,2021-11-19,2021-11-24
740,2021-11-15,2021-11-13
741,2021-11-20,2021-11-18
742,2021-11-14,2021-11-13
743,2021-11-20,2021-11-18
744,2021-11-22,2021-11-20
745,2021-11-18,2021-11-16
746,2021-11-16,2021-11-14
747,2021-11-26,2021-11-25
748,2021-11-23,2021-11-23
749,2021-11-21,2021-11-18
750,2021-11-17,2021-11-15
751,2021-11-19,2021-11-17
752,2021-11-17,2021-11-16
753,2021-11-19,2021-11-16
754,2021-11-18,2021-11-16
755,2021-11-24,2021-11-21
756,2021-12-10,2021-12-07
757,2021-11-21,2021-11-21
758,2021-11-20,2021-11-20
759,2021-11-23,2021-11-22
760,2021-11-24,2021-11-23
761,2021-11-23,2021-11-22
762,2021-12-02,2021-11-30
763,2021-11-24,2021-12-01
764,2021-11-21,2021-11-27
765,2021-11-26,2021-11-24
766,2021-11-28,2021-11-27
767,2021-11-23,2021-11-20
768,2021-11-24,2021-11-21
769,2021-11-24,2021-11-21
770,2021-11-23,2021-11-23
771,2021-11-25,2021-11-25
772,2021-11-29,2021-11-28
773,2021-11-22,2021-11-19
774,2021-11-23,2021-11-21
775,2021-12-12,2021-12-12
776,2021-11-23,2021-11-20
777,2021-12-02,2021-11-30
778,2021-12-05,2021-12-05
779,2021-11-24,2021-11-21
780,2021-11-30,2021-11-27
781,2021-12-05,2021-12-05
782,2021-11-28,2021-11-26
783,2021-12-01,2021-11-30
784,2021-11-27,2021-11-24
785,2021-11-23,2021-11-22
786,2021-11-29,2021-11-28
787,2021-12-01,2021-11-29
788,2021-12-03,2021-12-03
789,2021-11-26,2021-11-26
790,2021-11-30,2021-11-27
791,2021-11-27,2021-11-24
792,2021-11-24,2021-11-21
793,2021-11-28,2021-11-25
794,2021-12-05,2021-12-03
795,2021-12-06,2021-12-04
796,2021-12-06,2021-12-06
797,2021-11-30,2021-11-28
798,2021-11-30,2021-11-30
799,2021-12-09,2021-12-09
800,2021-12-06,2021-12-04
801,2021-12-09,2021-12-07
802,2021-12-29,2021-12-27
803,2021-12-26,2021-12-24
804,2021-12-02,2021-11-29
805,2021-11-30,2021-11-28
806,2021-12-02,2021-11-29
807,2021-12-09,2021-12-08
808,2021-12-04,2021-12-04
809,2021-12-05,2021-12-03
810,2021-12-03,2021-12-01
811,2021-12-04,2021-12-03
812,2021-12-02,2021-11-30
813,2021-12-06,2021-12-06
814,2021-12-04,2021-12-01
815,2021-12-12,2021-12-12
816,2021-12-10,2021-12-09
817,2021-12-07,2021-12-06
818,2021-12-22,2021-12-22
819,2021-12-16,2021-12-13
820,2021-12-15,2021-12-13
821,2021-12-28,2021-12-28
822,2021-12-19,2021-12-19
823,2021-12-27,2021-12-25
824,2021-12-14,2021-12-11
825,2021-12-17,2021-12-15
826,2021-12-14,2021-12-12
827,2021-12-11,2021-12-09
828,2021-12-13,2021-12-11
829,2021-12-09,2021-12-08
830,2021-12-19,2021-12-17
831,2021-12-17,2021-12-17
832,2021-12-16,2021-12-13
833,2021-12-18,2021-12-15
834,2021-12-19,2021-12-16
835,2021-12-23,2021-12-23
836,2021-12-27,2021-12-25
837,2021-12-17,2021-12-14
838,2021-12-17,2021-12-15
839,2021-12-20,2021-12-18
840,2021-12-22,2021-12-21
841,2021-12-14,2021-12-11
842,2021-12-13,2021-12-13
843,2021-12-17,2021-12-16
844,2022-01-04,2022-01-01
845,2021-12-20,2021-12-20
846,2021-12-15,2021-12-15
847,2021-12-20,2021-12-19
848,2021-12-24,2021-12-23
849,2021-12-24,2021-12-23
850,2022-01-02,2022-01-02
851,2021-12-21,2021-12-18
852,2021-12-23,2021-12-21
853,2021-12-27,2021-12-27
854,2021-12-24,2021-12-24
855,2022-01-07,2022-01-05
856,2021-12-21,2021-12-19
857,2021-12-23,2021-12-23
858,2021-12-25,2021-12-23
859,2021-12-22,2021-12-21
860,2021-12-27,2021-12-26
861,2021-12-29,2021-12-29
862,2021-12-25,2021-12-23
863,2022-01-08,2022-01-12
864,2022-01-04,2022-01-01
865,2022-01-14,2022-01-13
866,2021-12-26,2021-12-25
867,2022-01-28,2022-01-27
868,2022-01-03,2022-01-02
869,2022-01-01,2021-12-30
870,2022-01-08,2022-01-07
871,2022-01-03,2022-01-03
872,2022-01-06,2022-01-04
